grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;834076;"LOS ANGELES";mcarvajal;-37.4602206;-72.3707506;0
1;2;1319503;"LOS ANGELES";mcarvajal;-37.4602206;-72.3707506;0
1;3;554525;"LOS ANGELES";mcarvajal;-37.4608792;-72.369189;0.156
1;4;2219241;"LOS ANGELES";mcarvajal;-37.4606116;-72.368239;0.089
1;5;2339406;"LOS ANGELES";mcarvajal;-37.4593157;-72.3665144;0.21
1;6;748597;"LOS ANGELES";mcarvajal;-37.4591;-72.36666;0.027
1;7;1747607;"LOS ANGELES";mcarvajal;-37.4606009;-72.365838;0.182
1;8;2320155;"LOS ANGELES";mcarvajal;-37.4579668;-72.3643291;0.322
1;9;1302011;"LOS ANGELES";mcarvajal;-37.4575543;-72.3745158;0.9
2;1;700437;"LOS ANGELES";mcarvajal;-37.4383326;-72.320028;0
2;2;2259449;"LOS ANGELES";mcarvajal;-37.4386527;-72.3181509;0.17
2;3;1678128;"LOS ANGELES";mcarvajal;-37.4371679;-72.3219862;0.377
2;4;1758317;"LOS ANGELES";mcarvajal;-37.4440615;-72.3332983;1.259
2;5;1963931;"LOS ANGELES";mcarvajal;-37.4462637;-72.3339627;0.252
2;6;555493;"LOS ANGELES";mcarvajal;-37.450564;-72.3314009;0.529
2;7;555266;"LOS ANGELES";mcarvajal;-37.4545018;-72.3371504;0.67
2;8;556967;"LOS ANGELES";mcarvajal;-37.4539375;-72.3380734;0.103
2;9;557440;"LOS ANGELES";mcarvajal;-37.4521568;-72.3393622;0.228
3;1;556503;"LOS ANGELES";mcarvajal;-37.4574466;-72.3498664;0
3;2;2235246;"LOS ANGELES";mcarvajal;-37.453965;-72.3486493;0.402
3;3;2227424;"LOS ANGELES";mcarvajal;-37.4507741;-72.3512969;0.425
3;4;553828;"LOS ANGELES";mcarvajal;-37.4531362;-72.340664;0.975
3;5;1855494;"LOS ANGELES";mcarvajal;-37.45605;-72.33929;0.346
3;6;1681944;"LOS ANGELES";mcarvajal;-37.46187;-72.3411;0.667
3;7;1469580;"LOS ANGELES";mcarvajal;-37.4635721;-72.3541081;1.164
3;8;838245;"LOS ANGELES";mcarvajal;-37.4655742;-72.3569662;0.336
3;9;1660112;"LOS ANGELES";mcarvajal;-37.4608211;-72.3618438;0.682
4;1;920883;"LOS ANGELES";mcarvajal;-37.4726023;-72.3481714;0
4;2;557639;"LOS ANGELES";mcarvajal;-37.4734806;-72.3466793;0.164
4;3;846300;"LOS ANGELES";mcarvajal;-37.4729222;-72.3451092;0.152
4;4;855225;"LOS ANGELES";mcarvajal;-37.4737852;-72.3405824;0.411
4;5;2251949;"LOS ANGELES";mcarvajal;-37.4684896;-72.3385719;0.615
4;6;1872494;"LOS ANGELES";mcarvajal;-37.4669305;-72.3425217;0.389
4;7;557567;"LOS ANGELES";mcarvajal;-37.4691597;-72.3519182;0.866
4;8;2065933;"LOS ANGELES";mcarvajal;-37.4710195;-72.352618;0.216
4;9;1702102;"LOS ANGELES";mcarvajal;-37.4736431;-72.3610939;0.803
5;1;901401;"LOS ANGELES";mcarvajal;-37.4658938;-72.3638322;0
5;2;744876;"LOS ANGELES";mcarvajal;-37.4667138;-72.3624897;0.15
5;3;1383648;"LOS ANGELES";mcarvajal;-37.4650149;-72.3597512;0.307
5;4;884192;"LOS ANGELES";mcarvajal;-37.473292;-72.3616844;0.936
5;5;1357585;"LOS ANGELES";mcarvajal;-37.4744709;-72.3336798;2.475
5;6;1604227;"LOS ANGELES";mcarvajal;-37.4658628;-72.3248383;1.235
5;7;2226088;"LOS ANGELES";mcarvajal;-37.5084939;-72.3622143;5.775
5;8;879053;"SAN CARLOS";mcarvajal;-37.5968846;-72.2778149;12.327
5;9;1803779;"LOS ANGELES";mcarvajal;-37.5109964;-72.5206421;23.44
6;1;1334213;NEGRETE;mcarvajal;-37.5590867;-72.595077;0
6;2;557530;NEGRETE;mcarvajal;-37.5862531;-72.5320562;6.322
6;3;777935;NEGRETE;mcarvajal;-37.5851401;-72.5307228;0.171
6;4;2276361;NEGRETE;mcarvajal;-37.5839888;-72.5288756;0.207
6;5;556825;NEGRETE;mcarvajal;-37.5865656;-72.5283163;0.291
6;6;998686;NEGRETE;mcarvajal;-37.5866537;-72.5251159;0.282
6;7;555858;NEGRETE;mcarvajal;-37.584995;-72.5256001;0.189
6;8;1568931;LUMACO;mcarvajal;-37.5886657;-72.5232598;0.457
6;9;554437;"LOS ANGELES";mcarvajal;-37.5073999;-72.6552951;14.736
7;1;1357754;NACIMIENTO;mcarvajal;-37.4979543;-72.6841275;0
7;2;888099;NACIMIENTO;mcarvajal;-37.4993916;-72.6827344;0.202
7;3;2240142;NACIMIENTO;mcarvajal;-37.5010758;-72.6840951;0.222
7;4;556331;NACIMIENTO;mcarvajal;-37.499131;-72.6887956;0.468
7;5;555538;NACIMIENTO;mcarvajal;-37.5053975;-72.6870086;0.714
7;6;2321938;NACIMIENTO;mcarvajal;-37.5052547;-72.6849905;0.179
7;7;555612;NACIMIENTO;mcarvajal;-37.5056305;-72.6776892;0.645
