grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;981151;MAIPU;MCLAVERO;-33.5135595;-70.7474994;0
1;2;655447;MAIPU;MCLAVERO;-33.5143586;-70.7471831;0.094
1;3;1307280;MAIPU;MCLAVERO;-33.5105866;-70.7572607;1.024
1;4;2305782;MAIPU;MCLAVERO;-33.5105866;-70.7572607;0
1;5;844852;MAIPU;MCLAVERO;-33.5105866;-70.7572607;0
1;6;658166;MAIPU;MCLAVERO;-33.5105866;-70.7572607;0
1;7;711203;MAIPU;MCLAVERO;-33.51052;-70.75723;0.008
1;8;654465;MAIPU;MCLAVERO;-33.514902;-70.761884;0.651
1;9;676112;MAIPU;MCLAVERO;-33.5264114;-70.754795;1.439
1;10;2009337;MAIPU;MCLAVERO;-33.5270485;-70.7408507;1.295
1;11;725760;MAIPU;MCLAVERO;-33.508432;-70.734489;2.152
1;12;1786656;MAIPU;MCLAVERO;-33.5008394;-70.7397177;0.974
1;13;2061388;MAIPU;MCLAVERO;-33.4999181;-70.7407868;0.143
1;14;2307282;MAIPU;MCLAVERO;-33.500831;-70.74532;0.432
1;15;2330945;MAIPU;MCLAVERO;-33.5010485;-70.7456546;0.039
2;1;1335193;MAIPU;MCLAVERO;-33.4975309;-70.74396;0
2;2;2008810;MAIPU;MCLAVERO;-33.4972085;-70.7440442;0.037
2;3;655187;MAIPU;MCLAVERO;-33.4996436;-70.739997;0.463
2;4;2328350;MAIPU;MCLAVERO;-33.502357;-70.734082;0.626
2;5;2412925;MAIPU;MCLAVERO;-33.5027567;-70.7291231;0.462
2;6;2250429;MAIPU;MCLAVERO;-33.498589;-70.731223;0.503
2;7;798250;MAIPU;MCLAVERO;-33.498434;-70.731371;0.022
2;8;659840;MAIPU;MCLAVERO;-33.498;-70.7277;0.344
2;9;2031846;MAIPU;MCLAVERO;-33.508283;-70.730395;1.17
2;10;2358890;MAIPU;MCLAVERO;-33.4906;-70.74055;2.18
2;11;931812;MAIPU;MCLAVERO;-33.4886859;-70.7374393;0.358
2;12;988117;MAIPU;MCLAVERO;-33.4896674;-70.7465139;0.849
