grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1311487;ANTOFAGASTA;GZEPEDA;-23.6194616;-70.3846963;0
1;2;2394170;ANTOFAGASTA;GZEPEDA;-23.6207824;-70.3854823;0.167
1;3;2203962;ANTOFAGASTA;GZEPEDA;-23.6229584;-70.3869758;0.286
1;4;2307931;ANTOFAGASTA;GZEPEDA;-23.6229584;-70.3869758;0
1;5;2355913;TALTAL;GZEPEDA;-23.6244196;-70.3865926;0.167
1;6;2317947;TALTAL;GZEPEDA;-23.6228042;-70.390047;0.395
1;7;2360435;ANTOFAGASTA;GZEPEDA;-23.6272079;-70.3896388;0.491
1;8;2217361;ANTOFAGASTA;GZEPEDA;-23.6282738;-70.390506;0.148
2;1;1364119;CALAMA;GZEPEDA;-22.4405942;-68.9084636;0
2;2;2366521;CALAMA;GZEPEDA;-22.443486;-68.9122503;0.505
2;3;1569218;CALAMA;GZEPEDA;-22.4450894;-68.912615;0.182
2;4;2365301;CALAMA;GZEPEDA;-22.4454806;-68.9128615;0.05
2;5;766774;CALAMA;GZEPEDA;-22.4486675;-68.9215368;0.959
2;6;2052020;CALAMA;GZEPEDA;-22.4512962;-68.920497;0.311
2;7;2317920;CALAMA;GZEPEDA;-22.4416114;-68.9303692;1.48
2;8;2358049;CALAMA;GZEPEDA;-22.4333604;-68.9176115;1.6
3;1;1373286;CALAMA;GZEPEDA;-22.4727782;-68.9272167;0
3;2;532812;CALAMA;GZEPEDA;-22.4729459;-68.9236067;0.371
3;3;529260;CALAMA;GZEPEDA;-22.4674955;-68.9220921;0.626
3;4;532361;CALAMA;GZEPEDA;-22.4645222;-68.9236826;0.369
3;5;2359439;CALAMA;GZEPEDA;-22.4632859;-68.9268876;0.357
3;6;686240;CALAMA;GZEPEDA;-22.4632859;-68.9268876;0
3;7;2347367;CALAMA;GZEPEDA;-22.4629388;-68.9272159;0.051
3;8;1661696;CALAMA;GZEPEDA;-22.4668766;-68.9294273;0.493
4;1;1418833;"MARIA ELENA";GZEPEDA;-22.3425032;-69.6624304;0
4;2;1759985;"MARIA ELENA";GZEPEDA;-22.3423486;-69.6623355;0.02
4;3;1448539;"MARIA ELENA";GZEPEDA;-22.3444818;-69.6619771;0.24
4;4;529154;"MARIA ELENA";GZEPEDA;-22.3444818;-69.6619771;0
4;5;980842;"MARIA ELENA";GZEPEDA;-22.3454802;-69.6613116;0.13
4;6;557869;"MARIA ELENA";GZEPEDA;-22.3466599;-69.6611004;0.133
4;7;530019;"MARIA ELENA";GZEPEDA;-22.3437372;-69.6603062;0.335
4;8;2095608;TOCOPILLA;GZEPEDA;-22.089458;-70.196096;61.979
5;1;1418965;ANTOFAGASTA;GZEPEDA;-23.5994099;-70.3809964;0
5;2;2249705;ANTOFAGASTA;GZEPEDA;-23.5978196;-70.3817757;0.194
