grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;531248;ANTOFAGASTA;mpacheco;-23.5621741;-70.3932941;0
1;2;2213655;ANTOFAGASTA;mpacheco;-23.5606491;-70.3945617;0.213
1;3;2280041;ANTOFAGASTA;mpacheco;-23.5554116;-70.3941344;0.584
1;4;2042567;ANTOFAGASTA;mpacheco;-23.5634583;-70.388858;1.044
1;5;1599657;ANTOFAGASTA;mpacheco;-23.5668298;-70.3911176;0.44
1;6;2221403;ANTOFAGASTA;mpacheco;-23.5698116;-70.3955607;0.561
1;7;870657;ANTOFAGASTA;mpacheco;-23.5724105;-70.395367;0.29
1;8;2197200;ANTOFAGASTA;mpacheco;-23.5722476;-70.3926033;0.282
1;9;1942379;ANTOFAGASTA;mpacheco;-23.5668524;-70.3828088;1.165
1;10;2253247;ANTOFAGASTA;mpacheco;-23.567051;-70.3826431;0.028
1;11;2099727;ANTOFAGASTA;mpacheco;-23.5656264;-70.3829608;0.162
1;12;2270831;ANTOFAGASTA;mpacheco;-23.5647563;-70.3825947;0.104
1;13;862547;ANTOFAGASTA;mpacheco;-23.5644309;-70.3827632;0.04
1;14;2437870;ANTOFAGASTA;mpacheco;-23.5616877;-70.3810428;0.352
2;1;898724;ANTOFAGASTA;mpacheco;-23.5737663;-70.3952134;0
2;2;780883;ANTOFAGASTA;mpacheco;-23.5738778;-70.3924742;0.279
2;3;2341432;ANTOFAGASTA;mpacheco;-23.576143;-70.3907165;0.309
2;4;1431131;ANTOFAGASTA;mpacheco;-23.5779189;-70.3905045;0.199
2;5;2233202;ANTOFAGASTA;mpacheco;-23.5779621;-70.3901185;0.04
2;6;2419453;ANTOFAGASTA;mpacheco;-23.5777214;-70.3874998;0.268
2;7;2087252;ANTOFAGASTA;mpacheco;-23.5777503;-70.3868914;0.062
2;8;893651;ANTOFAGASTA;mpacheco;-23.5755273;-70.3876214;0.258
2;9;1692931;ANTOFAGASTA;mpacheco;-23.5751939;-70.3875521;0.038
2;10;1471919;ANTOFAGASTA;mpacheco;-23.5750851;-70.3874916;0.014
2;11;2277140;ANTOFAGASTA;mpacheco;-23.5740685;-70.3870377;0.122
2;12;1332044;ANTOFAGASTA;mpacheco;-23.5746836;-70.3856924;0.153
2;13;1369756;ANTOFAGASTA;mpacheco;-23.5729711;-70.385145;0.198
2;14;2198203;ANTOFAGASTA;mpacheco;-23.5768182;-70.3928435;0.894
3;1;2290655;ANTOFAGASTA;mpacheco;-23.5648041;-70.3801852;0
3;2;1673062;ANTOFAGASTA;mpacheco;-23.567466;-70.378577;0.338
3;3;2222849;ANTOFAGASTA;mpacheco;-23.5696365;-70.3753705;0.406
3;4;2320327;ANTOFAGASTA;mpacheco;-23.5724371;-70.3772569;0.366
3;5;2100109;ANTOFAGASTA;mpacheco;-23.5728528;-70.380206;0.304
3;6;529751;ANTOFAGASTA;mpacheco;-23.5743631;-70.3803233;0.168
3;7;1904969;ANTOFAGASTA;mpacheco;-23.5737332;-70.3837011;0.351
3;8;1855874;ANTOFAGASTA;mpacheco;-23.5713162;-70.3823843;0.3
3;9;2333173;ANTOFAGASTA;mpacheco;-23.5705007;-70.3824596;0.091
3;10;529919;ANTOFAGASTA;mpacheco;-23.5699182;-70.382538;0.065
3;11;2303706;ANTOFAGASTA;mpacheco;-23.5688313;-70.3826398;0.121
3;12;531143;ANTOFAGASTA;mpacheco;-23.5707583;-70.3806976;0.292
3;13;750520;ANTOFAGASTA;mpacheco;-23.5708779;-70.3806508;0.014
3;14;1896520;ANTOFAGASTA;mpacheco;-23.5737105;-70.3743733;0.713
4;1;2107017;ANTOFAGASTA;mpacheco;-23.5762298;-70.3848292;0
4;2;929736;ANTOFAGASTA;mpacheco;-23.577914;-70.3852749;0.193
4;3;2438979;ANTOFAGASTA;mpacheco;-23.57936;-70.384615;0.174
