grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;931597;PIRAMIDE;THERRERA;-33.474017;-70.544797;0
1;2;2264395;PIRAMIDE;THERRERA;-33.4733445;-70.5446562;0.076
1;3;1831013;PIRAMIDE;THERRERA;-33.471282;-70.543227;0.265
1;4;782606;PIRAMIDE;THERRERA;-33.4739;-70.541679;0.325
1;5;874712;PIRAMIDE;THERRERA;-33.472197;-70.538642;0.339
1;6;1377280;PIRAMIDE;THERRERA;-33.476501;-70.538992;0.48
1;7;1905029;PIRAMIDE;THERRERA;-33.477997;-70.541062;0.254
1;8;835058;PIRAMIDE;THERRERA;-33.478171;-70.541175;0.022
1;9;890801;PIRAMIDE;THERRERA;-33.478276;-70.541283;0.015
1;10;767065;PIRAMIDE;THERRERA;-33.472664;-70.547928;0.877
2;1;1351146;PIRAMIDE;THERRERA;-33.504024;-70.67363;0
2;2;2298238;PIRAMIDE;THERRERA;-33.50622;-70.673254;0.247
2;3;2198227;PIRAMIDE;THERRERA;-33.508823;-70.675578;0.361
2;4;1834344;PIRAMIDE;THERRERA;-33.5120077;-70.6799354;0.537
2;5;655484;PIRAMIDE;THERRERA;-33.5141139;-70.6749545;0.518
2;6;1360325;PIRAMIDE;THERRERA;-33.503359;-70.66979;1.288
2;7;1418298;PIRAMIDE;THERRERA;-33.500005;-70.673044;0.48
2;8;1430084;PIRAMIDE;THERRERA;-33.496162;-70.668739;0.585
2;9;1382474;PIRAMIDE;THERRERA;-33.50348;-70.681587;1.443
2;10;1707831;PIRAMIDE;THERRERA;-33.50374;-70.681453;0.031
3;1;2240563;PIRAMIDE;THERRERA;-33.464281;-70.535244;0
3;2;1992340;PIRAMIDE;THERRERA;-33.468843;-70.541497;0.771
3;3;2325881;PIRAMIDE;THERRERA;-33.474873;-70.536766;0.801
3;4;664719;PIRAMIDE;THERRERA;-33.476842;-70.539059;0.305
3;5;647634;PIRAMIDE;THERRERA;-33.4743;-70.5289;0.984
3;6;641204;PIRAMIDE;THERRERA;-33.4741675;-70.5267181;0.203
3;7;653939;PIRAMIDE;THERRERA;-33.4702;-70.5253;0.46
3;8;1659083;PIRAMIDE;THERRERA;-33.471598;-70.550651;2.357
3;9;2343441;PIRAMIDE;THERRERA;-33.469057;-70.553215;0.369
3;10;1389697;PIRAMIDE;THERRERA;-33.466062;-70.554534;0.355
4;1;676176;PIRAMIDE;THERRERA;-33.4593;-70.572;0
4;2;1724858;PIRAMIDE;THERRERA;-33.4599136;-70.5722256;0.071
4;3;2076100;PIRAMIDE;THERRERA;-33.465077;-70.573478;0.586
4;4;703450;PIRAMIDE;THERRERA;-33.469785;-70.574406;0.531
4;5;1941970;PIRAMIDE;THERRERA;-33.469872;-70.573844;0.053
4;6;664536;PIRAMIDE;THERRERA;-33.4705;-70.5712;0.255
4;7;749023;PIRAMIDE;THERRERA;-33.470775;-70.569101;0.197
4;8;2288464;PIRAMIDE;THERRERA;-33.46859;-70.564009;0.531
4;9;1698723;PIRAMIDE;THERRERA;-33.467767;-70.564574;0.105
4;10;659853;PIRAMIDE;THERRERA;-33.464294;-70.566295;0.418
5;1;655515;PIRAMIDE;THERRERA;-33.4754;-70.576;0
5;2;2323776;PIRAMIDE;THERRERA;-33.475712;-70.574921;0.106
5;3;1375237;PIRAMIDE;THERRERA;-33.4744422;-70.57252;0.264
5;4;2291570;PIRAMIDE;THERRERA;-33.472177;-70.574629;0.319
5;5;713962;PIRAMIDE;THERRERA;-33.475325;-70.56591;0.881
5;6;656609;PIRAMIDE;THERRERA;-33.4776626;-70.5591448;0.679
5;7;678042;PIRAMIDE;THERRERA;-33.4696;-70.5617;0.927
5;8;1651044;PIRAMIDE;THERRERA;-33.4839485;-70.5850254;2.688
5;9;2153552;PIRAMIDE;THERRERA;-33.4851194;-70.5867207;0.204
5;10;1829628;PIRAMIDE;THERRERA;-33.4848295;-70.5896911;0.277
6;1;658318;PIRAMIDE;THERRERA;-33.46827;-70.555999;0
6;2;1788324;PIRAMIDE;THERRERA;-33.468674;-70.554991;0.104
6;3;685217;PIRAMIDE;THERRERA;-33.470317;-70.556214;0.215
6;4;651969;PIRAMIDE;THERRERA;-33.4733545;-70.5551005;0.353
6;5;1942995;PIRAMIDE;THERRERA;-33.475789;-70.553632;0.303
6;6;2304709;PIRAMIDE;THERRERA;-33.475617;-70.551716;0.179
6;7;2302083;PIRAMIDE;THERRERA;-33.480888;-70.551468;0.587
6;8;2336700;PIRAMIDE;THERRERA;-33.4811412;-70.5503197;0.11
6;9;661541;PIRAMIDE;THERRERA;-33.48315;-70.535395;1.402
6;10;650689;PIRAMIDE;THERRERA;-33.479894;-70.529339;0.668
7;1;1465841;PIRAMIDE;THERRERA;-33.482529;-70.643108;0
7;2;2251275;PIRAMIDE;THERRERA;-33.487351;-70.643988;0.542
7;3;1759761;PIRAMIDE;THERRERA;-33.488694;-70.645911;0.233
7;4;1650745;PIRAMIDE;THERRERA;-33.489615;-70.646687;0.125
7;5;2393320;PIRAMIDE;THERRERA;-33.489807;-70.6464605;0.03
7;6;2012701;PIRAMIDE;THERRERA;-33.490489;-70.648207;0.179
7;7;1325608;PIRAMIDE;THERRERA;-33.4892;-70.6488;0.154
7;8;2343060;PIRAMIDE;THERRERA;-33.4918418;-70.6487182;0.294
7;9;2043233;PIRAMIDE;THERRERA;-33.492679;-70.649999;0.151
7;10;2173755;PIRAMIDE;THERRERA;-33.489342;-70.65332;0.482
8;1;2309586;PIRAMIDE;THERRERA;-33.485501;-70.525236;0
8;2;1846681;PIRAMIDE;THERRERA;-33.4978512;-70.5544034;3.033
8;3;696719;PIRAMIDE;THERRERA;-33.507306;-70.555828;1.06
8;4;818906;PIRAMIDE;THERRERA;-33.504762;-70.563436;0.76
8;5;1362069;PIRAMIDE;THERRERA;-33.504853;-70.568516;0.471
8;6;658902;PIRAMIDE;THERRERA;-33.5052942;-70.569493;0.103
8;7;2040996;PIRAMIDE;THERRERA;-33.505161;-70.571981;0.231
8;8;2233053;PIRAMIDE;THERRERA;-33.507426;-70.568892;0.381
8;9;640900;PIRAMIDE;THERRERA;-33.5095557;-70.5641852;0.497
8;10;666181;PIRAMIDE;THERRERA;-33.501534;-70.568159;0.965
9;1;757997;PIRAMIDE;THERRERA;-33.478624;-70.669762;0
9;2;2312926;PIRAMIDE;THERRERA;-33.4786646;-70.670512;0.07
9;3;662039;PIRAMIDE;THERRERA;-33.480276;-70.663277;0.695
9;4;650263;PIRAMIDE;THERRERA;-33.483734;-70.660817;0.447
9;5;2289849;PIRAMIDE;THERRERA;-33.47871;-70.658426;0.601
9;6;2293702;PIRAMIDE;THERRERA;-33.4880573;-70.6664183;1.277
9;7;1461474;PIRAMIDE;THERRERA;-33.4882154;-70.6670943;0.065
9;8;2083933;PIRAMIDE;THERRERA;-33.48484;-70.673788;0.725
9;9;2365198;PIRAMIDE;THERRERA;-33.4863008;-70.6774142;0.373
9;10;1960922;PIRAMIDE;THERRERA;-33.479561;-70.679224;0.768
10;1;649231;PIRAMIDE;THERRERA;-33.4885283;-70.6884032;0
10;2;742652;PIRAMIDE;THERRERA;-33.492058;-70.686995;0.414
10;3;2229137;PIRAMIDE;THERRERA;-33.4959157;-70.6893102;0.48
10;4;647930;PIRAMIDE;THERRERA;-33.496431;-70.687042;0.218
10;5;725927;PIRAMIDE;THERRERA;-33.497182;-70.683836;0.309
10;6;722571;PIRAMIDE;THERRERA;-33.498093;-70.684148;0.105
10;7;2294030;PIRAMIDE;THERRERA;-33.499054;-70.684787;0.122
10;8;2143545;PIRAMIDE;THERRERA;-33.493449;-70.674888;1.11
