grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1356722;CAUQUENES;sfuenzalida;-35.9511588;-72.3403718;0
1;2;548368;CAUQUENES;sfuenzalida;-35.9498043;-72.339461;0.171
1;3;1704385;CAUQUENES;sfuenzalida;-35.9540345;-72.3364489;0.543
1;4;2212294;CAUQUENES;sfuenzalida;-35.9555542;-72.3346474;0.234
1;5;547911;CAUQUENES;sfuenzalida;-35.9549189;-72.333501;0.125
1;6;2295694;CAUQUENES;sfuenzalida;-35.9531203;-72.3326232;0.215
1;7;547938;CAUQUENES;sfuenzalida;-35.9572021;-72.3376382;0.64
1;8;693431;CAUQUENES;sfuenzalida;-35.9553827;-72.3416112;0.411
1;9;787818;CAUQUENES;sfuenzalida;-35.955073;-72.3418627;0.041
1;10;833663;CAUQUENES;sfuenzalida;-35.9533008;-72.345195;0.359
1;11;751499;CAUQUENES;sfuenzalida;-35.9543014;-72.34578;0.123
1;12;2127073;CAUQUENES;sfuenzalida;-35.9527073;-72.3486395;0.313
1;13;547466;CAUQUENES;sfuenzalida;-35.9517947;-72.3487911;0.102
1;14;546463;CAUQUENES;sfuenzalida;-35.9510901;-72.3471521;0.167
1;15;2055658;CAUQUENES;sfuenzalida;-35.9480161;-72.3469709;0.342
2;1;1717048;CAUQUENES;sfuenzalida;-35.9604043;-72.3348707;0
2;2;727685;CAUQUENES;sfuenzalida;-35.9595521;-72.3362827;0.159
2;3;992616;CAUQUENES;sfuenzalida;-35.9596401;-72.3364643;0.019
2;4;549172;CAUQUENES;sfuenzalida;-35.9585354;-72.3352523;0.164
2;5;548433;CAUQUENES;sfuenzalida;-35.9588258;-72.3335137;0.16
2;6;2098546;CAUQUENES;sfuenzalida;-35.9591376;-72.3297024;0.345
2;7;1991540;CAUQUENES;sfuenzalida;-35.9591621;-72.3285931;0.1
2;8;1683342;CAUQUENES;sfuenzalida;-35.9625564;-72.3305232;0.415
2;9;548859;CAUQUENES;sfuenzalida;-35.9632838;-72.3341198;0.334
2;10;547287;CAUQUENES;sfuenzalida;-35.962132;-72.3358089;0.199
2;11;2059048;CAUQUENES;sfuenzalida;-35.9617077;-72.3365747;0.084
2;12;1680380;CAUQUENES;sfuenzalida;-35.9669958;-72.3372568;0.591
2;13;884204;CAUQUENES;sfuenzalida;-35.9651919;-72.3268809;0.955
2;14;549632;CAUQUENES;sfuenzalida;-35.9665317;-72.3220019;0.464
2;15;547820;PINTO;sfuenzalida;-35.9525346;-72.3497129;2.94
3;1;548038;CAUQUENES;sfuenzalida;-35.9521077;-72.3502901;0
3;2;920933;CAUQUENES;sfuenzalida;-35.9536228;-72.350793;0.174
3;3;549382;CAUQUENES;sfuenzalida;-35.9676736;-72.3191466;3.249
3;4;1870810;CAUQUENES;sfuenzalida;-35.9675605;-72.3177388;0.127
3;5;548065;CAUQUENES;sfuenzalida;-35.9677949;-72.315511;0.202
3;6;547155;CAUQUENES;sfuenzalida;-35.9677422;-72.3151227;0.035
3;7;919471;CAUQUENES;sfuenzalida;-35.966386;-72.3145508;0.159
3;8;549092;CAUQUENES;sfuenzalida;-35.9639272;-72.3167061;0.335
3;9;548546;CAUQUENES;sfuenzalida;-35.9634971;-72.3130522;0.332
3;10;2237852;CAUQUENES;sfuenzalida;-35.9607383;-72.3065785;0.658
3;11;549087;CAUQUENES;sfuenzalida;-35.9591445;-72.3053396;0.209
3;12;546028;CAUQUENES;sfuenzalida;-35.9697409;-72.3205662;1.807
3;13;1357140;CAUQUENES;sfuenzalida;-35.9817564;-72.3162289;1.392
3;14;548143;CAUQUENES;sfuenzalida;-35.9827191;-72.3151682;0.143
3;15;2295341;CAUQUENES;sfuenzalida;-35.9840965;-72.3177877;0.281
4;1;994738;"SAN NICOLAS";sfuenzalida;-36.5000835;-72.2156655;0
4;2;915680;"SAN NICOLAS";sfuenzalida;-36.502567;-72.216239;0.281
4;3;809414;"SAN NICOLAS";sfuenzalida;-36.5012307;-72.2194848;0.326
4;4;1379616;"SAN NICOLAS";sfuenzalida;-36.4973332;-72.2161604;0.525
4;5;2307844;"SAN NICOLAS";sfuenzalida;-36.497469;-72.214363;0.161
4;6;2302219;"SAN NICOLAS";sfuenzalida;-36.50106;-72.2127212;0.425
4;7;547589;"SAN NICOLAS";sfuenzalida;-36.5039429;-72.21221;0.324
4;8;2118400;"SAN NICOLAS";sfuenzalida;-36.5040726;-72.200838;1.017
4;9;2113985;"SAN NICOLAS";sfuenzalida;-36.5130978;-72.1952934;1.119
4;10;547764;"SAN CARLOS";sfuenzalida;-36.526036;-72.0698178;11.305
4;11;2109736;"SAN CARLOS";sfuenzalida;-36.5184859;-72.0536476;1.671
4;12;873389;PINTO;sfuenzalida;-36.5990571;-72.1067112;10.135
4;13;546444;"SAN NICOLAS";sfuenzalida;-36.6009205;-72.1072788;0.213
4;14;574594;"SAN NICOLAS";sfuenzalida;-36.6023918;-72.1078582;0.172
4;15;1682256;"SAN NICOLAS";sfuenzalida;-36.6024348;-72.1078746;0.005
5;1;549598;"SAN NICOLAS";sfuenzalida;-36.6119513;-72.1007581;0
5;2;548056;PINTO;sfuenzalida;-36.6093192;-72.1105133;0.919
5;3;2270103;QUILLON;sfuenzalida;-36.6135366;-72.1118269;0.483
5;4;1701922;"SAN NICOLAS";sfuenzalida;-36.6049261;-72.1082785;1.008
5;5;547541;"SAN NICOLAS";sfuenzalida;-36.6047421;-72.1085665;0.033
5;6;546994;NINHUE;sfuenzalida;-36.6024789;-72.1073851;0.273
5;7;2315282;COIHUECO;sfuenzalida;-36.563074;-72.060003;6.091
5;8;1705347;COIHUECO;sfuenzalida;-36.571272;-72.0163703;4.002
5;9;722929;COIHUECO;sfuenzalida;-36.6079831;-71.9350675;8.328
5;10;548330;PINTO;sfuenzalida;-36.7;-71.8940937;10.865
5;11;729955;PINTO;sfuenzalida;-36.7024351;-71.895137;0.286
5;12;2283137;PINTO;sfuenzalida;-36.7057902;-71.8974101;0.425
5;13;2264977;PINTO;sfuenzalida;-36.7073274;-71.8912345;0.576
5;14;549207;"SAN CARLOS";sfuenzalida;-36.486083;-72.0208833;27.188
5;15;2199723;BULNES;sfuenzalida;-36.7885304;-72.2091247;37.592
6;1;548812;COIHUECO;sfuenzalida;-36.6283325;-71.8325898;0
6;2;1934713;COIHUECO;sfuenzalida;-36.6283325;-71.8325898;0
6;3;1418132;COIHUECO;sfuenzalida;-36.6270623;-71.8304342;0.239
6;4;1920836;COIHUECO;sfuenzalida;-36.6232239;-71.8284575;0.462
6;5;548377;COIHUECO;sfuenzalida;-36.6224491;-71.831139;0.254
6;6;548311;COIHUECO;sfuenzalida;-36.6280761;-71.8356684;0.745
6;7;1636968;COIHUECO;sfuenzalida;-36.6078974;-71.7792724;5.511
6;8;764100;COIHUECO;sfuenzalida;-36.5435163;-71.7799077;7.159
6;9;1568525;COIHUECO;sfuenzalida;-36.540612;-71.8098847;2.697
6;10;1604137;COIHUECO;sfuenzalida;-36.4704006;-71.7594605;9.015
6;11;2036998;"SAN CARLOS";sfuenzalida;-36.4361116;-71.8589136;9.678
6;12;2258050;"SAN CARLOS";sfuenzalida;-36.43133;-71.939393;7.219
6;13;1953219;"SAN CARLOS";sfuenzalida;-36.4295798;-71.942341;0.328
6;14;1310583;"SAN CARLOS";sfuenzalida;-36.4394217;-71.9673995;2.495
6;15;1343240;"SAN CARLOS";sfuenzalida;-36.4396351;-71.96933;0.174
7;1;981185;"SAN CARLOS";sfuenzalida;-36.4181549;-71.974796;0
7;2;904515;"SAN CARLOS";sfuenzalida;-36.4173081;-71.9744454;0.099
7;3;753200;"SAN CARLOS";sfuenzalida;-36.4172032;-71.9718324;0.234
7;4;1441628;"SAN CARLOS";sfuenzalida;-36.4174562;-71.9710207;0.078
