grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1601287;MODELO;DPONCE;-33.427477;-70.675058;0
1;2;2094303;MODELO;DPONCE;-33.427657;-70.673824;0.116
1;3;2421516;MODELO;DPONCE;-33.4292269;-70.6696047;0.429
1;4;2327984;MODELO;DPONCE;-33.42989;-70.66962;0.074
1;5;1666187;MODELO;DPONCE;-33.429939;-70.669124;0.046
1;6;1640077;MODELO;DPONCE;-33.43077;-70.669301;0.094
1;7;856920;MODELO;DPONCE;-33.431475;-70.678555;0.862
2;1;2230296;MODELO;DPONCE;-33.431872;-70.667677;0
2;2;1418020;MODELO;DPONCE;-33.43224;-70.670335;0.25
2;3;2396428;MODELO;DPONCE;-33.434712;-70.667953;0.353
2;4;2389822;MODELO;DPONCE;-33.4350794;-70.6674293;0.063
2;5;2302451;MODELO;DPONCE;-33.435443;-70.664781;0.249
2;6;1647064;MODELO;DPONCE;-33.4348573;-70.6629059;0.186
2;7;2359027;MODELO;DPONCE;-33.434901;-70.6725047;0.891
3;1;2362290;MODELO;DPONCE;-33.4341553;-70.6587395;0
3;2;1569506;MODELO;DPONCE;-33.4347;-70.6572;0.155
3;3;2399050;MODELO;DPONCE;-33.4343132;-70.6550703;0.202
3;4;2403507;MODELO;DPONCE;-33.4370048;-70.6581449;0.413
3;5;2371542;MODELO;DPONCE;-33.4381838;-70.6569549;0.171
3;6;1700257;MODELO;DPONCE;-33.437259;-70.66157;0.44
3;7;2421518;MODELO;DPONCE;-33.4385452;-70.6623941;0.162
4;1;2114777;MODELO;DPONCE;-33.4356016;-70.679811;0
4;2;745168;MODELO;DPONCE;-33.437463;-70.680132;0.209
4;3;929057;MODELO;DPONCE;-33.439843;-70.675835;0.479
4;4;1671115;MODELO;DPONCE;-33.437969;-70.674358;0.249
4;5;1511041;MODELO;DPONCE;-33.442362;-70.676679;0.534
4;6;644046;MODELO;DPONCE;-33.442435;-70.677005;0.031
4;7;813182;MODELO;DPONCE;-33.443825;-70.677466;0.16
5;1;2383481;MODELO;DPONCE;-33.4436328;-70.6445254;0
5;2;2044575;MODELO;DPONCE;-33.4416764;-70.6470417;0.319
5;3;2400050;MODELO;DPONCE;-33.4440606;-70.649349;0.341
5;4;2397251;MODELO;DPONCE;-33.446264;-70.6471595;0.318
5;5;2039656;MODELO;DPONCE;-33.4476763;-70.6425686;0.454
5;6;2235808;MODELO;DPONCE;-33.446553;-70.639924;0.275
5;7;2432254;MODELO;DPONCE;-33.4454785;-70.6404186;0.128
6;1;787575;MODELO;DPONCE;-33.4385673;-70.6503743;0
6;2;2417163;MODELO;DPONCE;-33.4376874;-70.6457416;0.441
6;3;2352605;MODELO;DPONCE;-33.4402179;-70.6552876;0.929
6;4;2147994;MODELO;DPONCE;-33.4392616;-70.6566272;0.164
6;5;2385183;MODELO;DPONCE;-33.4403142;-70.6584816;0.208
6;6;2375466;MODELO;DPONCE;-33.4424455;-70.6578056;0.245
6;7;2215003;MODELO;DPONCE;-33.4468752;-70.6514258;0.77
7;1;2213286;MODELO;DPONCE;-33.437937;-70.668171;0
7;2;1368855;MODELO;DPONCE;-33.4392902;-70.669036;0.171
7;3;2356666;MODELO;DPONCE;-33.4396856;-70.6670587;0.189
7;4;935005;MODELO;DPONCE;-33.4430193;-70.6699494;0.458
7;5;2236641;MODELO;DPONCE;-33.442179;-70.67325;0.32
7;6;2341711;MODELO;DPONCE;-33.442158;-70.6733779;0.012
7;7;2292043;MODELO;DPONCE;-33.439669;-70.660696;1.209
8;1;2386594;MODELO;DPONCE;-33.4439872;-70.6351235;0
8;2;2373004;MODELO;DPONCE;-33.4477619;-70.6355757;0.422
8;3;2375464;MODELO;DPONCE;-33.4484736;-70.6359426;0.086
