grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1569457;OSORNO;rvergara;-40.5737866;-73.1401006;0
1;2;2114535;OSORNO;rvergara;-40.5740365;-73.1396084;0.05
1;3;711362;OSORNO;rvergara;-40.5742465;-73.1397959;0.028
1;4;589177;OSORNO;rvergara;-40.573147;-73.1401448;0.126
1;5;587780;OSORNO;rvergara;-40.572596;-73.1401949;0.061
1;6;586906;OSORNO;rvergara;-40.5725834;-73.140199;0.001
1;7;2249189;OSORNO;rvergara;-40.5725602;-73.1401855;0.003
1;8;2104028;OSORNO;rvergara;-40.5728566;-73.1409619;0.073
1;9;2326536;OSORNO;rvergara;-40.5726578;-73.1386977;0.193
1;10;2423758;OSORNO;rvergara;-40.5726578;-73.1386977;0
1;11;2117571;OSORNO;rvergara;-40.5720879;-73.1389086;0.066
1;12;587272;OSORNO;rvergara;-40.5720879;-73.1389086;0
1;13;2412652;OSORNO;rvergara;-40.5734551;-73.1382678;0.161
1;14;2252975;OSORNO;rvergara;-40.5731155;-73.1375233;0.073
1;15;2318817;OSORNO;rvergara;-40.5731155;-73.1375233;0
1;16;2420033;OSORNO;rvergara;-40.5730455;-73.1373988;0.013
1;17;2241574;OSORNO;rvergara;-40.574246;-73.1382176;0.15
2;1;2130785;OSORNO;rvergara;-40.5730745;-73.135214;0
2;2;615751;OSORNO;rvergara;-40.5733636;-73.1345238;0.067
2;3;1908706;OSORNO;rvergara;-40.573421;-73.134143;0.033
2;4;2465274;OSORNO;rvergara;-40.5738653;-73.1339233;0.053
2;5;590034;OSORNO;rvergara;-40.5738653;-73.1339233;0
2;6;2345749;OSORNO;rvergara;-40.5744229;-73.1333931;0.076
2;7;588204;OSORNO;rvergara;-40.5745389;-73.1348748;0.126
2;8;2476765;OSORNO;rvergara;-40.57475;-73.1351307;0.032
2;9;589628;OSORNO;rvergara;-40.57475;-73.1351307;0
2;10;2458884;OSORNO;rvergara;-40.5730455;-73.1373988;0.269
2;11;881950;OSORNO;rvergara;-40.5730455;-73.1373988;0
2;12;2205408;OSORNO;rvergara;-40.5719735;-73.135353;0.21
2;13;2213852;OSORNO;rvergara;-40.5719735;-73.135353;0
2;14;2120838;OSORNO;rvergara;-40.5716821;-73.1354929;0.034
2;15;2470687;OSORNO;rvergara;-40.5723005;-73.1350076;0.08
2;16;2371718;OSORNO;rvergara;-40.5734567;-73.1320797;0.279
2;17;2349926;OSORNO;rvergara;-40.5734839;-73.1312488;0.07
