grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1317259;COPIAPO;fperez;-27.3560373;-70.3188246;0
1;2;504600;COPIAPO;fperez;-27.3545582;-70.3172631;0.225
1;3;838517;COPIAPO;fperez;-27.3551842;-70.3140997;0.32
1;4;780812;COPIAPO;fperez;-27.35576;-70.3141799;0.065
1;5;2007376;COPIAPO;fperez;-27.3566444;-70.3141889;0.098
1;6;821319;COPIAPO;fperez;-27.3572971;-70.3142034;0.073
1;7;773681;COPIAPO;fperez;-27.3598279;-70.3137207;0.285
1;8;503863;COPIAPO;fperez;-27.3606952;-70.3172223;0.359
1;9;845406;COPIAPO;fperez;-27.361143;-70.3174584;0.055
1;10;1915821;COPIAPO;fperez;-27.3619826;-70.3189458;0.174
1;11;503496;COPIAPO;fperez;-27.3600468;-70.3229463;0.45
1;12;2087134;COPIAPO;fperez;-27.3564044;-70.3231194;0.405
1;13;718603;COPIAPO;fperez;-27.3560619;-70.3234891;0.053
1;14;840247;COPIAPO;fperez;-27.3551718;-70.3211546;0.251
1;15;921322;COPIAPO;fperez;-27.3578025;-70.3174797;0.466
2;1;1576881;COPIAPO;fperez;-27.3603996;-70.3127032;0
2;2;1686200;COPIAPO;fperez;-27.3609383;-70.3132019;0.078
2;3;707212;COPIAPO;fperez;-27.3606093;-70.3141347;0.099
2;4;776543;COPIAPO;fperez;-27.3599841;-70.3135518;0.09
2;5;784825;COPIAPO;fperez;-27.3622447;-70.3141389;0.258
2;6;779880;COPIAPO;fperez;-27.3619799;-70.3153988;0.128
2;7;1962232;COPIAPO;fperez;-27.3618461;-70.3167786;0.137
2;8;552839;COPIAPO;fperez;-27.3635598;-70.3160492;0.204
2;9;1356647;COPIAPO;fperez;-27.3624897;-70.30887;0.719
2;10;1422313;COPIAPO;fperez;-27.3632055;-70.3086828;0.082
2;11;2312623;COPIAPO;fperez;-27.3584181;-70.3092245;0.535
2;12;2291604;COPIAPO;fperez;-27.3580421;-70.3089308;0.051
2;13;2294085;COPIAPO;fperez;-27.3575254;-70.3094706;0.078
2;14;503799;COPIAPO;fperez;-27.3578976;-70.3120378;0.257
2;15;983070;COPIAPO;fperez;-27.3557566;-70.3120406;0.238
3;1;504201;COPIAPO;fperez;-27.3557993;-70.3102218;0
3;2;2293898;COPIAPO;fperez;-27.3620371;-70.3066882;0.776
3;3;503752;COPIAPO;fperez;-27.3626749;-70.3068112;0.072
3;4;2232217;COPIAPO;fperez;-27.3640278;-70.3074746;0.164
3;5;2247053;COPIAPO;fperez;-27.3654024;-70.3093463;0.24
3;6;893420;COPIAPO;fperez;-27.364918;-70.3097014;0.064
3;7;2329920;COPIAPO;fperez;-27.3673777;-70.3104231;0.283
3;8;1449324;COPIAPO;fperez;-27.369383;-70.3107944;0.226
3;9;503840;COPIAPO;fperez;-27.3699115;-70.3114166;0.085
3;10;1960143;COPIAPO;fperez;-27.3671565;-70.3128427;0.337
3;11;2209841;COPIAPO;fperez;-27.3668437;-70.3132052;0.05
3;12;715496;COPIAPO;fperez;-27.3689944;-70.3147728;0.285
3;13;504190;COPIAPO;fperez;-27.3634073;-70.3223469;0.972
3;14;503648;COPIAPO;fperez;-27.3637123;-70.3230039;0.073
3;15;850760;COPIAPO;fperez;-27.3573069;-70.3255255;0.755
4;1;934320;COPIAPO;fperez;-27.387432;-70.3270208;0
4;2;2092423;COPIAPO;fperez;-27.387212;-70.3248985;0.211
4;3;1332040;COPIAPO;fperez;-27.38955;-70.3250599;0.26
4;4;504104;COPIAPO;fperez;-27.3896223;-70.3249792;0.011
4;5;730107;COPIAPO;fperez;-27.3895254;-70.3238517;0.112
4;6;1954281;COPIAPO;fperez;-27.3915814;-70.3252754;0.268
4;7;2152043;COPIAPO;fperez;-27.3870668;-70.3305067;0.72
4;8;503440;COPIAPO;fperez;-27.386354;-70.329949;0.097
4;9;851545;COPIAPO;fperez;-27.3854989;-70.3305241;0.111
4;10;1599816;COPIAPO;fperez;-27.3854;-70.33069;0.02
4;11;504926;COPIAPO;fperez;-27.38537;-70.33072;0.004
4;12;784928;COPIAPO;fperez;-27.3853113;-70.3304135;0.031
4;13;2066993;COPIAPO;fperez;-27.3864269;-70.332298;0.224
4;14;503788;COPIAPO;fperez;-27.3875188;-70.3315656;0.141
4;15;504521;COPIAPO;fperez;-27.3844043;-70.3278498;0.505
5;1;715057;COPIAPO;fperez;-27.3848295;-70.3330886;0
5;2;504522;COPIAPO;fperez;-27.38413;-70.33228;0.111
5;3;2287437;COPIAPO;fperez;-27.3847813;-70.3346016;0.24
5;4;2437263;COPIAPO;fperez;-27.3861919;-70.3335233;0.19
5;5;592504;COPIAPO;fperez;-27.3809533;-70.3302755;0.665
5;6;574589;COPIAPO;fperez;-27.3791575;-70.3226177;0.782
5;7;1651952;COPIAPO;fperez;-27.3796337;-70.3221346;0.071
5;8;755621;COPIAPO;fperez;-27.38221;-70.32228;0.287
5;9;1339222;COPIAPO;fperez;-27.3782283;-70.3378057;1.596
5;10;503517;COPIAPO;fperez;-27.3767239;-70.3387016;0.189
5;11;503202;COPIAPO;fperez;-27.3758914;-70.3392936;0.109
5;12;504238;COPIAPO;fperez;-27.375172;-70.3382304;0.132
5;13;1731092;COPIAPO;fperez;-27.3753906;-70.3367045;0.153
5;14;2052317;COPIAPO;fperez;-27.3781689;-70.3409834;0.523
5;15;505034;COPIAPO;fperez;-27.3778715;-70.3414473;0.056
6;1;713702;COPIAPO;fperez;-27.3907633;-70.3223858;0
6;2;689776;COPIAPO;fperez;-27.3908893;-70.3145325;0.775
6;3;503721;COPIAPO;fperez;-27.3861482;-70.3115694;0.603
6;4;1602175;COPIAPO;fperez;-27.3857265;-70.3116188;0.047
6;5;1466117;COPIAPO;fperez;-27.3853061;-70.3114826;0.049
6;6;1645623;COPIAPO;fperez;-27.3834213;-70.3148538;0.393
6;7;1488090;COPIAPO;fperez;-27.38395;-70.3174927;0.267
6;8;504131;COPIAPO;fperez;-27.3835292;-70.3186758;0.126
6;9;504251;COPIAPO;fperez;-27.3805184;-70.3207023;0.39
6;10;891607;COPIAPO;fperez;-27.379973;-70.3213871;0.091
6;11;1340918;COPIAPO;fperez;-27.3757757;-70.322587;0.482
6;12;2237272;COPIAPO;fperez;-27.3755664;-70.3208216;0.176
6;13;884300;COPIAPO;fperez;-27.3757708;-70.3180491;0.275
6;14;504662;COPIAPO;fperez;-27.3772912;-70.3153701;0.314
6;15;503637;COPIAPO;fperez;-27.3779264;-70.3147608;0.093
7;1;993528;COPIAPO;fperez;-27.3532275;-70.3438607;0
7;2;2139337;COPIAPO;fperez;-27.3505639;-70.344139;0.297
7;3;1377752;COPIAPO;fperez;-27.349883;-70.3490947;0.495
7;4;2266459;COPIAPO;fperez;-27.3486481;-70.3496965;0.15
7;5;2033864;COPIAPO;fperez;-27.3477867;-70.3496016;0.096
7;6;882214;COPIAPO;fperez;-27.3475757;-70.3525642;0.294
7;7;2014199;COPIAPO;fperez;-27.3470898;-70.352654;0.055
7;8;504117;COPIAPO;fperez;-27.351453;-70.3506113;0.525
7;9;503926;COPIAPO;fperez;-27.3561176;-70.3486782;0.553
7;10;1322097;COPIAPO;fperez;-27.3582699;-70.346139;0.347
7;11;2046128;COPIAPO;fperez;-27.3608302;-70.3434842;0.387
7;12;503602;COPIAPO;fperez;-27.3588512;-70.3342273;0.94
7;13;1349039;COPIAPO;fperez;-27.3563239;-70.3333384;0.294
7;14;2038516;COPIAPO;fperez;-27.356213;-70.3330332;0.033
7;15;2220669;COPIAPO;fperez;-27.3551863;-70.3328336;0.116
8;1;799329;COPIAPO;fperez;-27.3657925;-70.3360607;0
8;2;2291157;COPIAPO;fperez;-27.3651234;-70.3359413;0.075
8;3;599591;COPIAPO;fperez;-27.3653533;-70.3347457;0.121
8;4;789753;COPIAPO;fperez;-27.3638921;-70.3371242;0.286
8;5;1678125;COPIAPO;fperez;-27.3619194;-70.3376125;0.225
8;6;503269;COPIAPO;fperez;-27.3611916;-70.3355276;0.221
8;7;1426917;COPIAPO;fperez;-27.364705;-70.3394646;0.551
8;8;2154233;COPIAPO;fperez;-27.3676685;-70.3360989;0.468
8;9;727933;COPIAPO;fperez;-27.3683857;-70.3351336;0.124
8;10;2273219;COPIAPO;fperez;-27.3686206;-70.3348931;0.035
8;11;1388234;COPIAPO;fperez;-27.3690124;-70.3341027;0.089
8;12;1580138;COPIAPO;fperez;-27.3692114;-70.3341702;0.023
8;13;835353;COPIAPO;fperez;-27.3692474;-70.3341312;0.006
8;14;2091731;COPIAPO;fperez;-27.3689752;-70.3338358;0.042
8;15;1742732;COPIAPO;fperez;-27.3679552;-70.3328272;0.151
9;1;2231131;COPIAPO;fperez;-27.3404762;-70.36951;0
9;2;2219575;COPIAPO;fperez;-27.3441245;-70.3635078;0.718
9;3;2225222;COPIAPO;fperez;-27.3436831;-70.3506202;1.274
9;4;504106;COPIAPO;fperez;-27.3529983;-70.3314098;2.162
9;5;1480067;COPIAPO;fperez;-27.3550951;-70.3311774;0.234
9;6;2299542;COPIAPO;fperez;-27.3578623;-70.3322846;0.327
9;7;504272;COPIAPO;fperez;-27.3586626;-70.3317099;0.106
9;8;1397801;COPIAPO;fperez;-27.3587203;-70.3312576;0.045
9;9;2015885;COPIAPO;fperez;-27.3604778;-70.329414;0.267
9;10;1926659;COPIAPO;fperez;-27.3619182;-70.3285189;0.183
9;11;1989511;COPIAPO;fperez;-27.3600456;-70.3335177;0.536
9;12;503810;COPIAPO;fperez;-27.3588806;-70.3341503;0.144
9;13;1746002;COPIAPO;fperez;-27.3642422;-70.3436287;1.11
9;14;1501159;COPIAPO;fperez;-27.3692353;-70.339603;0.683
9;15;901628;COPIAPO;fperez;-27.3728379;-70.337123;0.47
10;1;766553;COPIAPO;fperez;-27.3606881;-70.3255371;0
10;2;992992;COPIAPO;fperez;-27.365373;-70.3265848;0.531
10;3;504262;COPIAPO;fperez;-27.3666792;-70.3275366;0.173
10;4;1661940;COPIAPO;fperez;-27.3661983;-70.3296119;0.212
10;5;931126;COPIAPO;fperez;-27.3691225;-70.3271506;0.406
10;6;2263045;COPIAPO;fperez;-27.3711925;-70.3261817;0.249
10;7;2214959;COPIAPO;fperez;-27.3716276;-70.3265372;0.06
10;8;505094;COPIAPO;fperez;-27.3709389;-70.3246138;0.205
10;9;1682040;COPIAPO;fperez;-27.3700892;-70.3211662;0.353
10;10;2249025;COPIAPO;fperez;-27.3702865;-70.3206362;0.057
10;11;2121658;COPIAPO;fperez;-27.3675425;-70.3201913;0.308
10;12;526415;COPIAPO;fperez;-27.3673519;-70.3199829;0.03
10;13;1581165;COPIAPO;fperez;-27.3669946;-70.3223983;0.242
10;14;2209850;COPIAPO;fperez;-27.36769;-70.32321;0.111
10;15;2297400;COPIAPO;fperez;-27.3706919;-70.3290786;0.669
11;1;2205313;COPIAPO;fperez;-27.3720911;-70.3288071;0
11;2;987938;COPIAPO;fperez;-27.3728893;-70.3267119;0.225
11;3;503562;COPIAPO;fperez;-27.3726724;-70.3250028;0.17
11;4;2214706;COPIAPO;fperez;-27.3736473;-70.3242016;0.134
11;5;769433;COPIAPO;fperez;-27.3720603;-70.3229975;0.213
11;6;574511;COPIAPO;fperez;-27.3720495;-70.3229825;0.002
11;7;999960;COPIAPO;fperez;-27.3719377;-70.3211398;0.182
11;8;503365;COPIAPO;fperez;-27.3715175;-70.3195692;0.162
11;9;2163156;COPIAPO;fperez;-27.3707412;-70.3198054;0.089
11;10;834317;COPIAPO;fperez;-27.370476;-70.3159001;0.387
11;11;504052;COPIAPO;fperez;-27.3710255;-70.3117499;0.414
11;12;1360113;COPIAPO;fperez;-27.3733685;-70.3117031;0.261
11;13;795378;COPIAPO;fperez;-27.3733099;-70.3131741;0.145
11;14;504500;COPIAPO;fperez;-27.3748874;-70.3204803;0.742
11;15;2326778;COPIAPO;fperez;-27.3749337;-70.3218518;0.136
12;1;2268418;COPIAPO;fperez;-27.3970663;-70.3429696;0
12;2;1461672;COPIAPO;fperez;-27.400647;-70.3081664;3.459
12;3;2279248;COPIAPO;fperez;-27.3961994;-70.302337;0.759
12;4;1917888;COPIAPO;fperez;-27.3877343;-70.3051432;0.981
12;5;2127404;COPIAPO;fperez;-27.3865553;-70.3038048;0.186
12;6;1333159;COPIAPO;fperez;-27.38627;-70.303268;0.062
12;7;503959;COPIAPO;fperez;-27.3846319;-70.3052276;0.266
12;8;682498;COPIAPO;fperez;-27.3822961;-70.3040399;0.285
12;9;2174389;COPIAPO;fperez;-27.3820845;-70.3046056;0.061
12;10;2187406;COPIAPO;fperez;-27.3759629;-70.3089669;0.805
12;11;1374114;COPIAPO;fperez;-27.3763109;-70.3107851;0.184
12;12;509142;COPIAPO;fperez;-27.376095;-70.311066;0.037
12;13;503471;COPIAPO;fperez;-27.3772246;-70.310684;0.131
12;14;1535913;COPIAPO;fperez;-27.3772;-70.3124308;0.173
12;15;504625;COPIAPO;fperez;-27.3716546;-70.3115639;0.623
13;1;1323509;COPIAPO;fperez;-27.3705569;-70.3062893;0
13;2;503424;COPIAPO;fperez;-27.3716366;-70.3078349;0.194
13;3;1917595;COPIAPO;fperez;-27.3718736;-70.3083446;0.057
13;4;1383727;COPIAPO;fperez;-27.372553;-70.3080632;0.08
13;5;504415;COPIAPO;fperez;-27.3717329;-70.310006;0.212
13;6;929092;COPIAPO;fperez;-27.3738987;-70.3052747;0.526
13;7;503792;COPIAPO;fperez;-27.3743647;-70.3049238;0.062
13;8;2448081;COPIAPO;fperez;-27.3745874;-70.3047926;0.028
13;9;1719002;COPIAPO;fperez;-27.3808491;-70.3020705;0.746
13;10;1490155;COPIAPO;fperez;-27.381761;-70.3013105;0.126
13;11;504340;COPIAPO;fperez;-27.3821511;-70.300732;0.072
13;12;2285756;COPIAPO;fperez;-27.3824318;-70.3034147;0.267
13;13;2431156;COPIAPO;fperez;-27.388193;-70.2957991;0.988
13;14;503887;COPIAPO;fperez;-27.3881698;-70.2933587;0.241
13;15;503737;COPIAPO;fperez;-27.3885159;-70.2930914;0.047
14;1;1657012;COPIAPO;fperez;-27.40216;-70.298701;0
14;2;731075;COPIAPO;fperez;-27.4023791;-70.2988835;0.03
14;3;503871;COPIAPO;fperez;-27.4021195;-70.2993668;0.056
14;4;1835981;COPIAPO;fperez;-27.4012167;-70.2926384;0.672
14;5;503978;COPIAPO;fperez;-27.4022927;-70.2912778;0.18
14;6;2212338;COPIAPO;fperez;-27.4070108;-70.2882699;0.603
14;7;504406;COPIAPO;fperez;-27.4094124;-70.2880459;0.268
14;8;2304098;COPIAPO;fperez;-27.4094;-70.2878;0.024
14;9;2251961;COPIAPO;fperez;-27.411187;-70.288678;0.217
14;10;1705244;COPIAPO;fperez;-27.3972935;-70.2937751;1.625
14;11;997920;COPIAPO;fperez;-27.3942059;-70.2973336;0.491
14;12;1397890;COPIAPO;fperez;-27.3935134;-70.2965032;0.112
14;13;882523;COPIAPO;fperez;-27.3934556;-70.2986362;0.211
14;14;713584;COPIAPO;fperez;-27.3944215;-70.299683;0.149
14;15;2261330;COPIAPO;fperez;-27.3907334;-70.2943412;0.668
15;1;503902;CALDERA;fperez;-27.0688074;-70.8138521;0
15;2;888186;COPIAPO;fperez;-27.3143592;-70.5062356;40.88
15;3;692341;COPIAPO;fperez;-27.4069723;-70.2851047;24.144
15;4;1300982;COPIAPO;fperez;-27.4062014;-70.2829401;0.23
15;5;2314015;COPIAPO;fperez;-27.4061592;-70.2828544;0.01
15;6;1750502;COPIAPO;fperez;-27.4051742;-70.282834;0.11
15;7;684720;COPIAPO;fperez;-27.40719;-70.28179;0.247
