grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1310916;MODELO;NRAMIREZ;-33.450879;-70.640936;0
1;2;695521;MODELO;NRAMIREZ;-33.451181;-70.64109;0.036
1;3;1461497;MODELO;NRAMIREZ;-33.4499009;-70.6432185;0.243
1;4;1459629;MODELO;NRAMIREZ;-33.448947;-70.641941;0.159
1;5;1644780;MODELO;NRAMIREZ;-33.448395;-70.640794;0.123
1;6;704975;MODELO;NRAMIREZ;-33.448531;-70.640713;0.017
1;7;894348;MODELO;NRAMIREZ;-33.4474353;-70.6411011;0.127
1;8;656708;MODELO;NRAMIREZ;-33.447361;-70.640955;0.016
1;9;2029702;MODELO;NRAMIREZ;-33.446866;-70.639007;0.189
1;10;2347287;MODELO;NRAMIREZ;-33.447617;-70.6377;0.147
1;11;2240284;MODELO;NRAMIREZ;-33.448476;-70.636963;0.117
1;12;657183;MODELO;NRAMIREZ;-33.447215;-70.643525;0.625
1;13;1522063;MODELO;NRAMIREZ;-33.447147;-70.643892;0.035
1;14;2303987;MODELO;NRAMIREZ;-33.4483625;-70.6437012;0.136
1;15;1539043;MODELO;NRAMIREZ;-33.448928;-70.644747;0.116
2;1;2445557;PIRAMIDE;NRAMIREZ;-33.5054488;-70.5919705;0
2;2;2390899;PIRAMIDE;NRAMIREZ;-33.4989583;-70.5645699;2.641
2;3;1915350;PIRAMIDE;NRAMIREZ;-33.4713822;-70.5628802;3.07
2;4;2389873;PIRAMIDE;NRAMIREZ;-33.4659036;-70.5654138;0.653
2;5;2157706;PIRAMIDE;NRAMIREZ;-33.48487;-70.5272491;4.12
2;6;1317924;MODELO;NRAMIREZ;-33.4570074;-70.6113426;8.393
2;7;1310556;MODELO;NRAMIREZ;-33.4553076;-70.6117201;0.192
2;8;2217080;MODELO;NRAMIREZ;-33.45435;-70.61108;0.122
2;9;2260231;MODELO;NRAMIREZ;-33.4590586;-70.6305445;1.88
2;10;673657;MODELO;NRAMIREZ;-33.465979;-70.626823;0.843
2;11;2349953;MODELO;NRAMIREZ;-33.4681646;-70.627526;0.252
2;12;654158;MODELO;NRAMIREZ;-33.4652;-70.6417;1.355
2;13;2006599;MODELO;NRAMIREZ;-33.47332;-70.649398;1.151
2;14;2356671;MODELO;NRAMIREZ;-33.473503;-70.650513;0.105
2;15;904654;MODELO;NRAMIREZ;-33.4755774;-70.6448689;0.572
3;1;2065037;PIRAMIDE;NRAMIREZ;-33.437887;-70.645809;0
3;2;2325497;MODELO;NRAMIREZ;-33.4389633;-70.645608;0.121
3;3;2272675;MODELO;NRAMIREZ;-33.4406514;-70.6464931;0.205
3;4;678342;MODELO;NRAMIREZ;-33.4421;-70.6469;0.165
3;5;2327235;MODELO;NRAMIREZ;-33.4380087;-70.6475847;0.459
3;6;2078978;MODELO;NRAMIREZ;-33.4376668;-70.6483423;0.08
3;7;2262014;MODELO;NRAMIREZ;-33.4369153;-70.648202;0.085
