grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;935552;IQUIQUE;epalacios;-20.264714;-70.122904;0
1;2;508829;IQUIQUE;epalacios;-20.2623387;-70.1247887;0.329
1;3;1644615;IQUIQUE;epalacios;-20.2623387;-70.1247887;0
1;4;1492074;IQUIQUE;epalacios;-20.2623387;-70.1247887;0
1;5;1357060;IQUIQUE;epalacios;-20.26036;-70.12649;0.283
1;6;2328285;"ALTO HOSPICIO";epalacios;-20.2601488;-70.1265051;0.024
1;7;507303;IQUIQUE;epalacios;-20.2579955;-70.1255751;0.258
1;8;2326774;IQUIQUE;epalacios;-20.2581137;-70.1250866;0.053
1;9;2026402;IQUIQUE;epalacios;-20.2633026;-70.1278819;0.646
2;1;706689;IQUIQUE;epalacios;-20.2796933;-70.1246259;0
2;2;1376174;"ALTO HOSPICIO";epalacios;-20.274647;-70.1089502;1.729
2;3;847648;"ALTO HOSPICIO";epalacios;-20.2758176;-70.1082176;0.151
2;4;1431581;"ALTO HOSPICIO";epalacios;-20.274338;-70.1069849;0.209
2;5;2307324;"ALTO HOSPICIO";epalacios;-20.2750964;-70.1061082;0.124
2;6;995914;"ALTO HOSPICIO";epalacios;-20.2762052;-70.1061183;0.123
2;7;1667857;"ALTO HOSPICIO";epalacios;-20.2779481;-70.1068066;0.207
2;8;2274590;"ALTO HOSPICIO";epalacios;-20.2790339;-70.1059673;0.149
2;9;1665555;"ALTO HOSPICIO";epalacios;-20.2703797;-70.1087035;1.004
3;1;615473;IQUIQUE;epalacios;-20.2543166;-70.1260602;0
3;2;2236125;IQUIQUE;epalacios;-20.2563286;-70.1272897;0.258
3;3;2244822;IQUIQUE;epalacios;-20.2529611;-70.1287904;0.406
3;4;2283013;IQUIQUE;epalacios;-20.2490712;-70.1277235;0.447
3;5;507259;IQUIQUE;epalacios;-20.2467234;-70.1257423;0.333
3;6;1372836;IQUIQUE;epalacios;-20.2450507;-70.1262733;0.194
3;7;785669;IQUIQUE;epalacios;-20.2459825;-70.129751;0.377
3;8;1922565;IQUIQUE;epalacios;-20.2470364;-70.1325799;0.318
3;9;782162;IQUIQUE;epalacios;-20.2451184;-70.1341498;0.269
4;1;1331863;"ALTO HOSPICIO";epalacios;-20.2601225;-70.0953268;0
4;2;2214079;"ALTO HOSPICIO";epalacios;-20.2603866;-70.0952699;0.03
4;3;2002203;"ALTO HOSPICIO";epalacios;-20.2613222;-70.0951348;0.105
4;4;1759588;"ALTO HOSPICIO";epalacios;-20.2612897;-70.0957963;0.069
4;5;2236805;"ALTO HOSPICIO";epalacios;-20.260067;-70.0979839;0.266
4;6;869209;"ALTO HOSPICIO";epalacios;-20.2597365;-70.1007009;0.286
4;7;2226647;"ALTO HOSPICIO";epalacios;-20.2575391;-70.1000406;0.254
4;8;1629114;"ALTO HOSPICIO";epalacios;-20.2638542;-70.1013448;0.715
4;9;2154140;"ALTO HOSPICIO";epalacios;-20.2670726;-70.0952081;0.733
5;1;1356170;"ALTO HOSPICIO";epalacios;-20.2465861;-70.0988145;0
5;2;2139817;"ALTO HOSPICIO";epalacios;-20.2467618;-70.0996183;0.086
5;3;1368979;"ALTO HOSPICIO";epalacios;-20.2494259;-70.1008346;0.322
5;4;1460922;"ALTO HOSPICIO";epalacios;-20.251558;-70.1033856;0.356
5;5;2301402;"ALTO HOSPICIO";epalacios;-20.2461882;-70.0962985;0.95
5;6;2216841;"ALTO HOSPICIO";epalacios;-20.2463626;-70.0956425;0.071
5;7;2286911;"ALTO HOSPICIO";epalacios;-20.2451303;-70.0968517;0.186
5;8;1841214;"ALTO HOSPICIO";epalacios;-20.244697;-70.0938565;0.316
5;9;2427228;"ALTO HOSPICIO";epalacios;-20.2457909;-70.0937995;0.122
6;1;1375386;"ALTO HOSPICIO";epalacios;-20.2595035;-70.0742671;0
6;2;1866209;"ALTO HOSPICIO";epalacios;-20.2589041;-70.085399;1.163
6;3;1433681;"ALTO HOSPICIO";epalacios;-20.2714519;-70.0879295;1.42
6;4;1373996;"ALTO HOSPICIO";epalacios;-20.2730851;-70.0918816;0.45
6;5;2325516;"ALTO HOSPICIO";epalacios;-20.2723276;-70.0922863;0.094
6;6;2147168;"ALTO HOSPICIO";epalacios;-20.2788006;-70.0843276;1.099
6;7;2289295;"ALTO HOSPICIO";epalacios;-20.2785084;-70.0835519;0.087
6;8;2180386;"ALTO HOSPICIO";epalacios;-20.2779137;-70.0819785;0.177
6;9;2292221;"ALTO HOSPICIO";epalacios;-20.2804929;-70.0787513;0.442
7;1;1461698;"ALTO HOSPICIO";epalacios;-20.2510517;-70.1086398;0
7;2;2306123;"ALTO HOSPICIO";epalacios;-20.2509493;-70.1087625;0.017
7;3;815437;IQUIQUE;epalacios;-20.250511;-70.107443;0.146
7;4;2092025;"ALTO HOSPICIO";epalacios;-20.2564465;-70.1077981;0.661
7;5;2041049;"ALTO HOSPICIO";epalacios;-20.2566218;-70.1059937;0.189
7;6;2035654;"ALTO HOSPICIO";epalacios;-20.256921;-70.1057058;0.045
7;7;1539220;"ALTO HOSPICIO";epalacios;-20.2576059;-70.1052607;0.089
7;8;929465;"ALTO HOSPICIO";epalacios;-20.2639905;-70.1042055;0.718
7;9;1304916;"ALTO HOSPICIO";epalacios;-20.2645458;-70.1050439;0.107
8;1;1655693;"ALTO HOSPICIO";epalacios;-20.2320384;-70.0334336;0
8;2;1398307;"ALTO HOSPICIO";epalacios;-20.2818862;-70.0782759;7.253
8;3;2219338;"ALTO HOSPICIO";epalacios;-20.2803997;-70.0828714;0.507
8;4;2328656;"ALTO HOSPICIO";epalacios;-20.2795492;-70.084671;0.21
8;5;919082;"ALTO HOSPICIO";epalacios;-20.282258;-70.0864806;0.355
8;6;2298177;"ALTO HOSPICIO";epalacios;-20.277013;-70.0896774;0.672
8;7;2206685;"ALTO HOSPICIO";epalacios;-20.2760448;-70.0917704;0.243
8;8;2280609;"ALTO HOSPICIO";epalacios;-20.2716006;-70.0955775;0.634
8;9;2298765;"ALTO HOSPICIO";epalacios;-20.2680266;-70.0961;0.401
9;1;1300692;"ALTO HOSPICIO";epalacios;-20.2699046;-70.1076826;0
9;2;2324363;"ALTO HOSPICIO";epalacios;-20.2693645;-70.1076053;0.061
9;3;1693263;"ALTO HOSPICIO";epalacios;-20.2689486;-70.1070721;0.072
9;4;720875;IQUIQUE;epalacios;-20.2692339;-70.105604;0.156
9;5;1989343;"ALTO HOSPICIO";epalacios;-20.2706138;-70.1071775;0.225
9;6;1858715;"ALTO HOSPICIO";epalacios;-20.2714671;-70.1045706;0.288
9;7;1317176;"ALTO HOSPICIO";epalacios;-20.2670851;-70.1046047;0.487
9;8;1421497;"ALTO HOSPICIO";epalacios;-20.2666984;-70.1070755;0.261
9;9;2271182;"ALTO HOSPICIO";epalacios;-20.2664442;-70.1082253;0.123
10;1;1570506;"ALTO HOSPICIO";epalacios;-20.2727805;-70.1014183;0
10;2;1731563;"ALTO HOSPICIO";epalacios;-20.2723507;-70.1025776;0.13
10;3;2319737;"ALTO HOSPICIO";epalacios;-20.2716205;-70.103449;0.122
10;4;2280607;"ALTO HOSPICIO";epalacios;-20.2706542;-70.1007139;0.305
10;5;1658274;"ALTO HOSPICIO";epalacios;-20.273406;-70.0998768;0.318
10;6;2226596;"ALTO HOSPICIO";epalacios;-20.273741;-70.0992632;0.074
10;7;2237527;"ALTO HOSPICIO";epalacios;-20.2738447;-70.0988212;0.048
10;8;729403;IQUIQUE;epalacios;-20.2739703;-70.0985654;0.03
10;9;1442341;"ALTO HOSPICIO";epalacios;-20.2755955;-70.1017855;0.381
11;1;1685202;"ALTO HOSPICIO";epalacios;-20.2703048;-70.0974336;0
11;2;860362;"ALTO HOSPICIO";epalacios;-20.2705227;-70.0982933;0.093
11;3;2219329;"ALTO HOSPICIO";epalacios;-20.2689189;-70.0990252;0.194
11;4;781343;IQUIQUE;epalacios;-20.2698832;-70.1000561;0.152
11;5;748909;IQUIQUE;epalacios;-20.2739956;-70.0984026;0.489
11;6;902220;"ALTO HOSPICIO";epalacios;-20.2784024;-70.0942737;0.652
11;7;508046;IQUIQUE;epalacios;-20.2786558;-70.0930699;0.129
11;8;775946;IQUIQUE;epalacios;-20.2776413;-70.1048851;1.238
11;9;2320716;"ALTO HOSPICIO";epalacios;-20.2666691;-70.1044436;1.221
12;1;1471947;"ALTO HOSPICIO";epalacios;-20.2885751;-70.0840983;0
12;2;1901827;"ALTO HOSPICIO";epalacios;-20.2888229;-70.0917719;0.801
12;3;2303290;"ALTO HOSPICIO";epalacios;-20.2919367;-70.0951489;0.494
12;4;2245158;"ALTO HOSPICIO";epalacios;-20.2948677;-70.0970528;0.382
12;5;2207488;"ALTO HOSPICIO";epalacios;-20.2949803;-70.098076;0.107
12;6;832106;IQUIQUE;epalacios;-20.2849824;-70.0950271;1.156
12;7;2311767;"ALTO HOSPICIO";epalacios;-20.284667;-70.0963603;0.143
12;8;2316696;"ALTO HOSPICIO";epalacios;-20.2799877;-70.0940743;0.572
12;9;2260836;"ALTO HOSPICIO";epalacios;-20.2794329;-70.0921577;0.209
13;1;1744955;"ALTO HOSPICIO";epalacios;-20.2938151;-70.1020361;0
13;2;2210243;"ALTO HOSPICIO";epalacios;-20.2943484;-70.1034744;0.161
13;3;1349577;"ALTO HOSPICIO";epalacios;-20.2942019;-70.1057474;0.238
13;4;1902462;"ALTO HOSPICIO";epalacios;-20.293917;-70.1062639;0.062
13;5;1937456;"ALTO HOSPICIO";epalacios;-20.294714;-70.1062887;0.089
13;6;2306262;"ALTO HOSPICIO";epalacios;-20.296067;-70.1052351;0.186
13;7;2285610;"ALTO HOSPICIO";epalacios;-20.295982;-70.1050573;0.021
13;8;2183355;"ALTO HOSPICIO";epalacios;-20.2913771;-70.1043709;0.517
13;9;2325518;"ALTO HOSPICIO";epalacios;-20.2908722;-70.1005462;0.403
14;1;1319198;"ALTO HOSPICIO";epalacios;-20.2952706;-70.1087359;0
14;2;1692715;"ALTO HOSPICIO";epalacios;-20.2958635;-70.1087279;0.066
14;3;1342663;"ALTO HOSPICIO";epalacios;-20.2969312;-70.1085316;0.12
14;4;1369541;"ALTO HOSPICIO";epalacios;-20.2964388;-70.1097115;0.135
14;5;1936162;"ALTO HOSPICIO";epalacios;-20.2939745;-70.1082641;0.313
14;6;2280797;"ALTO HOSPICIO";epalacios;-20.2924128;-70.1066831;0.239
14;7;2283098;"ALTO HOSPICIO";epalacios;-20.2918393;-70.1070467;0.074
14;8;2275130;"ALTO HOSPICIO";epalacios;-20.297324;-70.1065779;0.612
14;9;2172889;"ALTO HOSPICIO";epalacios;-20.2988956;-70.1078338;0.218
15;1;1656302;"ALTO HOSPICIO";epalacios;-20.2849719;-70.1001683;0
15;2;2265650;"ALTO HOSPICIO";epalacios;-20.2845823;-70.1020685;0.203
15;3;885886;"ALTO HOSPICIO";epalacios;-20.2853271;-70.1037343;0.192
15;4;2199045;"ALTO HOSPICIO";epalacios;-20.2864361;-70.103042;0.143
15;5;2196026;"ALTO HOSPICIO";epalacios;-20.2891995;-70.1038837;0.32
15;6;1659280;"ALTO HOSPICIO";epalacios;-20.2898927;-70.1038472;0.077
15;7;2323265;"ALTO HOSPICIO";epalacios;-20.289773;-70.1051971;0.141
15;8;1749533;"ALTO HOSPICIO";epalacios;-20.2895536;-70.1065316;0.141
15;9;1367227;"ALTO HOSPICIO";epalacios;-20.2820687;-70.100816;1.024
16;1;1811379;"ALTO HOSPICIO";epalacios;-20.3009173;-70.1110046;0
16;2;2254711;"ALTO HOSPICIO";epalacios;-20.2999244;-70.1094831;0.193
16;3;2276288;"ALTO HOSPICIO";epalacios;-20.2997365;-70.1080572;0.15
16;4;2278613;"ALTO HOSPICIO";epalacios;-20.2991484;-70.1078623;0.068
16;5;2286912;"ALTO HOSPICIO";epalacios;-20.2783829;-70.1049116;2.329
16;6;927789;IQUIQUE;epalacios;-20.2444718;-70.1357875;4.959
