grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;981781;MAIPU;TGUTIERREZ;-33.808125;-70.7363652;0
1;2;647060;MAIPU;TGUTIERREZ;-33.8056252;-70.7369461;0.283
1;3;669010;MAIPU;TGUTIERREZ;-33.8048858;-70.7385852;0.172
1;4;2047923;MAIPU;TGUTIERREZ;-33.8038627;-70.7344797;0.396
1;5;2276425;MAIPU;TGUTIERREZ;-33.804709;-70.7338861;0.109
1;6;1746916;MAIPU;TGUTIERREZ;-33.8061445;-70.730909;0.318
1;7;2192370;MAIPU;TGUTIERREZ;-33.8045368;-70.7274314;0.368
1;8;884507;MAIPU;TGUTIERREZ;-33.8121313;-70.730105;0.88
1;9;1489601;MAIPU;TGUTIERREZ;-33.8145235;-70.7381963;0.793
1;10;671279;MAIPU;TGUTIERREZ;-33.8145769;-70.7426689;0.413
1;11;2268855;MAIPU;TGUTIERREZ;-33.8160426;-70.7426596;0.163
1;12;2250509;MAIPU;TGUTIERREZ;-33.8183017;-70.740781;0.305
1;13;660598;MAIPU;TGUTIERREZ;-33.8188244;-70.7415558;0.092
1;14;2259568;MAIPU;TGUTIERREZ;-33.8196464;-70.7387133;0.278
1;15;1369921;MAIPU;TGUTIERREZ;-33.8203884;-70.7354089;0.316
2;1;1436430;PIRAMIDE;TGUTIERREZ;-33.5837545;-70.6694787;0
2;2;2022997;PIRAMIDE;TGUTIERREZ;-33.5835633;-70.6706015;0.106
2;3;649396;PIRAMIDE;TGUTIERREZ;-33.5829941;-70.6668969;0.349
2;4;1476795;PIRAMIDE;TGUTIERREZ;-33.5818438;-70.663846;0.31
2;5;743164;"LA FLORIDA";TGUTIERREZ;-33.58472;-70.66285;0.333
2;6;1538443;"LA FLORIDA";TGUTIERREZ;-33.580755;-70.65711;0.691
2;7;863285;"LA FLORIDA";TGUTIERREZ;-33.577926;-70.656735;0.316
2;8;695106;"LA FLORIDA";TGUTIERREZ;-33.583822;-70.652292;0.774
2;9;854424;"LA FLORIDA";TGUTIERREZ;-33.586268;-70.652849;0.277
2;10;850427;"LA FLORIDA";TGUTIERREZ;-33.584277;-70.648896;0.428
2;11;664904;PIRAMIDE;TGUTIERREZ;-33.5696326;-70.6610575;1.98
2;12;663838;PIRAMIDE;TGUTIERREZ;-33.5752772;-70.667825;0.887
2;13;2370909;PIRAMIDE;TGUTIERREZ;-33.57463;-70.66947;0.169
2;14;815991;PIRAMIDE;TGUTIERREZ;-33.5803088;-70.6716081;0.662
2;15;2345341;PIRAMIDE;TGUTIERREZ;-33.5687741;-70.6754342;1.331
3;1;2128881;PIRAMIDE;TGUTIERREZ;-33.5611132;-70.6658791;0
3;2;2428126;PIRAMIDE;TGUTIERREZ;-33.5518028;-70.6598211;1.178
3;3;2388280;PIRAMIDE;TGUTIERREZ;-33.5511596;-70.6727249;1.198
3;4;2235636;PIRAMIDE;TGUTIERREZ;-33.5452005;-70.6780837;0.828
3;5;667093;PIRAMIDE;TGUTIERREZ;-33.5438936;-70.6758513;0.253
3;6;889581;PIRAMIDE;TGUTIERREZ;-33.5447578;-70.6831013;0.679
3;7;2131790;PIRAMIDE;TGUTIERREZ;-33.5500819;-70.6857129;0.64
3;8;1852271;"LA FLORIDA";TGUTIERREZ;-33.550612;-70.6918;0.567
3;9;884124;"LA FLORIDA";TGUTIERREZ;-33.570157;-70.699448;2.286
3;10;927277;"LA FLORIDA";TGUTIERREZ;-33.5702024;-70.6999577;0.047
3;11;669497;"LA FLORIDA";TGUTIERREZ;-33.578624;-70.648848;4.827
3;12;1466654;"LA FLORIDA";TGUTIERREZ;-33.582452;-70.648383;0.428
3;13;664380;"LA FLORIDA";TGUTIERREZ;-33.582;-70.6397;0.806
3;14;1495601;"LA FLORIDA";TGUTIERREZ;-33.563697;-70.639916;2.035
3;15;662541;"LA FLORIDA";TGUTIERREZ;-33.557874;-70.645913;0.853
4;1;2117943;MAIPU;TGUTIERREZ;-33.8385805;-70.6388934;0
4;2;1420935;MAIPU;TGUTIERREZ;-33.8031621;-70.7014203;6.991
4;3;673918;MAIPU;TGUTIERREZ;-33.8057549;-70.7205568;1.791
4;4;1439562;MAIPU;TGUTIERREZ;-33.820556;-70.7438887;2.712
4;5;712058;MAIPU;TGUTIERREZ;-33.8563378;-70.7408307;3.989
4;6;2029558;MAIPU;TGUTIERREZ;-33.8663941;-70.7489487;1.346
4;7;658242;MAIPU;TGUTIERREZ;-33.8673743;-70.7471957;0.195
4;8;811340;MAIPU;TGUTIERREZ;-33.8692177;-70.7467215;0.21
4;9;1736372;MAIPU;TGUTIERREZ;-33.8708437;-70.7231623;2.183
4;10;873648;MAIPU;TGUTIERREZ;-33.8708437;-70.7231623;0
4;11;645545;MAIPU;TGUTIERREZ;-33.8551211;-70.7645144;4.199
4;12;657446;MAIPU;TGUTIERREZ;-33.8609974;-70.7881782;2.281
4;13;878843;"LA FLORIDA";TGUTIERREZ;-33.727;-70.5541;26.266
4;14;1625810;"LA FLORIDA";TGUTIERREZ;-33.721384;-70.551503;0.669
4;15;671295;"LA FLORIDA";TGUTIERREZ;-33.721384;-70.551503;0
5;1;781430;"LA FLORIDA";TGUTIERREZ;-33.708409;-70.540613;0
5;2;807504;"LA FLORIDA";TGUTIERREZ;-33.703616;-70.564172;2.243
5;3;1762187;"LA FLORIDA";TGUTIERREZ;-33.707935;-70.5655066;0.496
5;4;674393;"LA FLORIDA";TGUTIERREZ;-33.691036;-70.577737;2.193
5;5;2033168;"LA FLORIDA";TGUTIERREZ;-33.6874736;-70.5883812;1.061
5;6;2131592;"LA FLORIDA";TGUTIERREZ;-33.65602;-70.586763;3.501
5;7;849428;"LA FLORIDA";TGUTIERREZ;-33.630377;-70.609759;3.558
5;8;655198;"LA FLORIDA";TGUTIERREZ;-33.6292;-70.6105;0.148
5;9;2032889;"LA FLORIDA";TGUTIERREZ;-33.629718;-70.612176;0.166
5;10;660392;"LA FLORIDA";TGUTIERREZ;-33.6335;-70.6212;0.935
5;11;659310;"LA FLORIDA";TGUTIERREZ;-33.6331;-70.6215;0.052
5;12;1701818;"LA FLORIDA";TGUTIERREZ;-33.621724;-70.604992;1.984
