grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1387892;CHIGUAYANTE;sfigueroa;-36.933823;-73.0212214;0
1;2;539616;CHIGUAYANTE;sfigueroa;-36.9353152;-73.0211416;0.166
1;3;549798;CHIGUAYANTE;sfigueroa;-36.9353152;-73.0211416;0
1;4;544603;CHIGUAYANTE;sfigueroa;-36.929343;-73.023286;0.691
1;5;796809;CHIGUAYANTE;sfigueroa;-36.925969;-73.0297827;0.689
1;6;539064;CHIGUAYANTE;sfigueroa;-36.9256678;-73.0345091;0.421
1;7;1430408;CHIGUAYANTE;sfigueroa;-36.921172;-73.030033;0.639
1;8;534837;CHIGUAYANTE;sfigueroa;-36.9200527;-73.0291334;0.148
1;9;788568;CHIGUAYANTE;sfigueroa;-36.9185739;-73.0324101;0.335
1;10;536800;CHIGUAYANTE;sfigueroa;-36.9105616;-73.0294788;0.928
1;11;538988;CHIGUAYANTE;sfigueroa;-36.9059022;-73.0300233;0.52
1;12;1652773;CHIGUAYANTE;sfigueroa;-36.9471726;-73.0229168;4.632
1;13;2153890;CHIGUAYANTE;sfigueroa;-36.9567306;-73.017539;1.165
1;14;993226;CHIGUAYANTE;sfigueroa;-36.9580634;-73.0164127;0.179
1;15;1459070;CHIGUAYANTE;sfigueroa;-36.9584014;-73.0143536;0.187
2;1;1853684;HUALQUI;sfigueroa;-36.9808801;-72.9394022;0
2;2;2223672;HUALQUI;sfigueroa;-36.9756913;-72.9390404;0.578
2;3;2331392;HUALQUI;sfigueroa;-36.9756913;-72.9390404;0
2;4;542909;HUALQUI;sfigueroa;-36.972091;-72.937806;0.415
2;5;2277762;HUALQUI;sfigueroa;-36.9743971;-72.9319317;0.581
2;6;2237719;HUALQUI;sfigueroa;-36.9686311;-72.9307765;0.649
2;7;863101;HUALQUI;sfigueroa;-36.9645025;-72.9292694;0.478
2;8;784013;CURANILAHUE;sfigueroa;-36.8960824;-73.0323487;11.909
2;9;815985;PENCO;sfigueroa;-36.8280838;-72.9921289;8.365
2;10;1738032;CORONEL;sfigueroa;-36.9748361;-73.1375767;20.822
2;11;2087409;CORONEL;sfigueroa;-36.9759948;-73.1360871;0.185
2;12;2243673;CORONEL;sfigueroa;-36.9824934;-73.144019;1.009
2;13;873219;CORONEL;sfigueroa;-37.0262895;-73.1370377;4.909
2;14;537800;CORONEL;sfigueroa;-37.0277706;-73.1362052;0.181
2;15;2338004;CORONEL;sfigueroa;-37.0272302;-73.1331649;0.277
3;1;998607;HUALPEN;sfigueroa;-36.7927834;-73.0929363;0
3;2;934121;HUALPEN;sfigueroa;-36.7947756;-73.0912493;0.268
3;3;537875;HUALPEN;sfigueroa;-36.7960421;-73.0895794;0.205
3;4;818218;HUALPEN;sfigueroa;-36.7958911;-73.0932833;0.33
3;5;1803063;HUALPEN;sfigueroa;-36.798046;-73.0957374;0.324
3;6;2240360;HUALPEN;sfigueroa;-36.8004963;-73.0994615;0.429
3;7;2183627;HUALPEN;sfigueroa;-36.7953422;-73.1006205;0.582
3;8;542932;HUALPEN;sfigueroa;-36.7936267;-73.0962676;0.432
