grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;931820;COQUIMBO;dduran;-29.9593184;-71.3378877;0
1;2;1338221;COQUIMBO;dduran;-29.9590009;-71.3389183;0.105
1;3;525338;COQUIMBO;dduran;-29.9585224;-71.3388409;0.054
1;4;1937377;COQUIMBO;dduran;-29.958176;-71.3390033;0.042
1;5;1600813;COQUIMBO;dduran;-29.9591467;-71.3399046;0.139
1;6;513861;COQUIMBO;dduran;-29.9590499;-71.3402907;0.039
1;7;755712;COQUIMBO;dduran;-29.9588941;-71.3412212;0.091
1;8;514011;COQUIMBO;dduran;-29.9578479;-71.340736;0.125
1;9;2250553;COQUIMBO;dduran;-29.9568678;-71.3399232;0.134
1;10;706243;COQUIMBO;dduran;-29.9561187;-71.3376415;0.235
1;11;2217586;COQUIMBO;dduran;-29.9561187;-71.3376415;0
1;12;1458555;COQUIMBO;dduran;-29.9595447;-71.3367475;0.391
1;13;2284786;COQUIMBO;dduran;-29.9611174;-71.3373484;0.184
1;14;511946;COQUIMBO;dduran;-29.9598259;-71.3391518;0.225
1;15;520085;COQUIMBO;dduran;-29.9605576;-71.341582;0.248
1;16;2216635;COQUIMBO;dduran;-29.9611805;-71.3435953;0.206
1;17;2229153;COQUIMBO;dduran;-29.9626752;-71.3423151;0.207
1;18;511389;COQUIMBO;dduran;-29.9634125;-71.3428872;0.099
1;19;2290496;COQUIMBO;dduran;-29.9649551;-71.3432567;0.175
1;20;519476;COQUIMBO;dduran;-29.9627243;-71.3309612;1.21
2;1;795417;COQUIMBO;dduran;-29.9709132;-71.3388641;0
2;2;525974;COQUIMBO;dduran;-29.9701636;-71.3396959;0.116
2;3;2326122;COQUIMBO;dduran;-29.9686793;-71.3408189;0.197
2;4;1362784;COQUIMBO;dduran;-29.9682432;-71.3418217;0.108
2;5;1800473;COQUIMBO;dduran;-29.9679433;-71.3400598;0.173
2;6;2286976;COQUIMBO;dduran;-29.9695401;-71.3454111;0.545
2;7;552605;COQUIMBO;dduran;-29.9704324;-71.3459528;0.112
2;8;2242417;COQUIMBO;dduran;-29.9706676;-71.3447799;0.116
2;9;2004050;COQUIMBO;dduran;-29.9672625;-71.3461531;0.401
2;10;2206084;COQUIMBO;dduran;-29.9756418;-71.3405343;1.078
2;11;1360245;COQUIMBO;dduran;-29.9760896;-71.339502;0.111
2;12;2207929;COQUIMBO;dduran;-29.9747259;-71.3379722;0.211
2;13;516883;COQUIMBO;dduran;-29.9744331;-71.3359992;0.193
2;14;1362988;COQUIMBO;dduran;-29.9724151;-71.3331807;0.352
2;15;2157868;COQUIMBO;dduran;-29.9724223;-71.3276772;0.53
2;16;1926731;COQUIMBO;dduran;-29.9737479;-71.3277293;0.147
2;17;520094;COQUIMBO;dduran;-29.9764833;-71.3298423;0.366
2;18;2258934;COQUIMBO;dduran;-29.9778225;-71.3303578;0.157
2;19;2025335;COQUIMBO;dduran;-29.9811216;-71.3387249;0.885
2;20;2308447;COQUIMBO;dduran;-29.9681855;-71.3298499;1.673
3;1;517893;COQUIMBO;dduran;-29.9624154;-71.3475395;0
3;2;517174;COQUIMBO;dduran;-29.962902;-71.3464819;0.115
3;3;512665;COQUIMBO;dduran;-29.9634174;-71.3305734;1.534
3;4;2248490;COQUIMBO;dduran;-29.964121;-71.3291096;0.161
3;5;2286833;COQUIMBO;dduran;-29.9672432;-71.3249505;0.53
3;6;1934589;COQUIMBO;dduran;-29.9672432;-71.3249505;0
3;7;522243;COQUIMBO;dduran;-29.9715957;-71.3265118;0.507
3;8;2195303;ANDACOLLO;dduran;-29.9732536;-71.3251821;0.224
3;9;1658529;COQUIMBO;dduran;-29.975292;-71.3261635;0.246
3;10;2190998;COQUIMBO;dduran;-29.9782974;-71.3301645;0.51
3;11;1316109;COQUIMBO;dduran;-29.98024;-71.33186;0.271
3;12;851015;COQUIMBO;dduran;-29.9809541;-71.3341018;0.23
3;13;2038474;COQUIMBO;dduran;-29.9810124;-71.3341424;0.008
3;14;2237298;COQUIMBO;dduran;-29.9810201;-71.3343727;0.022
3;15;781859;COQUIMBO;dduran;-29.9813679;-71.3343964;0.039
3;16;759973;COQUIMBO;dduran;-29.98159;-71.33435;0.025
3;17;1340907;COQUIMBO;dduran;-29.9822917;-71.3368506;0.253
3;18;520409;COQUIMBO;dduran;-29.9842296;-71.3424713;0.583
3;19;513603;COQUIMBO;dduran;-29.9846661;-71.3467036;0.411
3;20;1671774;COQUIMBO;dduran;-29.9824745;-71.3481986;0.283
4;1;929442;COQUIMBO;dduran;-29.9610292;-71.2480827;0
4;2;1732969;VICUÑA;dduran;-29.9616033;-71.2484598;0.073
4;3;1354892;COQUIMBO;dduran;-29.96043;-71.2500781;0.203
4;4;2121071;COQUIMBO;dduran;-29.9600313;-71.2519576;0.186
4;5;514495;COQUIMBO;dduran;-29.9614971;-71.2523056;0.166
4;6;515779;COQUIMBO;dduran;-29.962015;-71.2510977;0.13
4;7;1703644;COQUIMBO;dduran;-29.9634479;-71.2504206;0.172
4;8;517244;COQUIMBO;dduran;-29.9654308;-71.2504916;0.221
4;9;2246445;COQUIMBO;dduran;-29.9653686;-71.2463001;0.404
4;10;1649684;COQUIMBO;dduran;-29.9626654;-71.2439782;0.375
4;11;1857975;COQUIMBO;dduran;-29.9604212;-71.2459124;0.311
4;12;2224770;COQUIMBO;dduran;-29.960038;-71.2469284;0.107
4;13;520462;COQUIMBO;dduran;-29.9597693;-71.2470618;0.033
4;14;887221;COQUIMBO;dduran;-29.9595941;-71.2477329;0.068
4;15;1954493;COQUIMBO;dduran;-29.9592181;-71.2481987;0.061
4;16;1428956;COQUIMBO;dduran;-29.9569377;-71.2490317;0.266
4;17;1774979;COQUIMBO;dduran;-29.9564475;-71.2499761;0.106
