grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1342949;VESPUCIO;JVARGAS;-33.4150228;-70.7452123;0
1;2;643843;VESPUCIO;JVARGAS;-33.4136795;-70.742214;0.316
1;3;1960605;VESPUCIO;JVARGAS;-33.41828;-70.7395209;0.569
1;4;1302191;VESPUCIO;JVARGAS;-33.4186928;-70.7386788;0.091
1;5;1911662;VESPUCIO;JVARGAS;-33.4205523;-70.7397271;0.229
1;6;2045339;VESPUCIO;JVARGAS;-33.4196718;-70.7408793;0.145
1;7;700755;VESPUCIO;JVARGAS;-33.4196929;-70.7451111;0.393
1;8;1479423;VESPUCIO;JVARGAS;-33.4182151;-70.7453659;0.166
1;9;659472;VESPUCIO;JVARGAS;-33.4172509;-70.7476135;0.235
1;10;739197;VESPUCIO;JVARGAS;-33.4181435;-70.7500094;0.244
1;11;754339;VESPUCIO;JVARGAS;-33.4180152;-70.7501797;0.021
1;12;2227662;VESPUCIO;JVARGAS;-33.4211235;-70.7459544;0.523
2;1;1330600;VESPUCIO;JVARGAS;-33.423012;-70.7506624;0
2;2;2407500;VESPUCIO;JVARGAS;-33.4223365;-70.7481465;0.245
2;3;1636572;VESPUCIO;JVARGAS;-33.4257275;-70.7431665;0.596
2;4;2197062;VESPUCIO;JVARGAS;-33.4278451;-70.748911;0.583
2;5;2263577;MAIPU;JVARGAS;-33.4294551;-70.7482634;0.189
2;6;2196780;VESPUCIO;JVARGAS;-33.4316498;-70.7379313;0.989
2;7;1750464;VESPUCIO;JVARGAS;-33.4269864;-70.7610966;2.211
2;8;771681;VESPUCIO;JVARGAS;-33.4204086;-70.7596705;0.743
2;9;778525;VESPUCIO;JVARGAS;-33.419284;-70.760381;0.141
2;10;2062766;VESPUCIO;JVARGAS;-33.4177447;-70.7586816;0.233
2;11;1544710;VESPUCIO;JVARGAS;-33.4151706;-70.7566916;0.341
2;12;1696540;VESPUCIO;JVARGAS;-33.4212972;-70.7660247;1.102
3;1;1339176;VESPUCIO;JVARGAS;-33.3671543;-70.745223;0
3;2;1359058;VESPUCIO;JVARGAS;-33.367315;-70.745935;0.068
3;3;2204799;VESPUCIO;JVARGAS;-33.365279;-70.746622;0.235
3;4;769853;VESPUCIO;JVARGAS;-33.365202;-70.7461967;0.04
3;5;2278778;VESPUCIO;JVARGAS;-33.3637226;-70.7454577;0.178
3;6;1868207;VESPUCIO;JVARGAS;-33.36423;-70.743935;0.152
3;7;809791;VESPUCIO;JVARGAS;-33.363109;-70.739892;0.396
3;8;662485;VESPUCIO;JVARGAS;-33.363198;-70.739385;0.048
3;9;877824;VESPUCIO;JVARGAS;-33.368576;-70.742447;0.662
3;10;1853721;VESPUCIO;JVARGAS;-33.368119;-70.751045;0.8
3;11;781145;VESPUCIO;JVARGAS;-33.368844;-70.75127;0.083
3;12;656798;VESPUCIO;JVARGAS;-33.364647;-70.751059;0.467
4;1;757787;MAIPU;JVARGAS;-33.427646;-70.719132;0
4;2;729291;VESPUCIO;JVARGAS;-33.4276379;-70.7192398;0.01
4;3;676521;VESPUCIO;JVARGAS;-33.4305315;-70.7201102;0.332
