grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1389713;"PADRE LAS CASAS";cmoreno;-38.7742658;-72.5960376;0
1;2;570899;"PADRE LAS CASAS";cmoreno;-38.7758267;-72.5922924;0.368
1;3;1578743;"PADRE LAS CASAS";cmoreno;-38.7768049;-72.5921479;0.109
1;4;2224116;"PADRE LAS CASAS";cmoreno;-38.7795908;-72.5984415;0.627
1;5;1434045;"PADRE LAS CASAS";cmoreno;-38.7754085;-72.6057273;0.784
1;6;573620;"PADRE LAS CASAS";cmoreno;-38.7700755;-72.5960751;1.026
1;7;1954510;TEMUCO;cmoreno;-38.7567608;-72.61365;2.125
1;8;2127555;TEMUCO;cmoreno;-38.7562117;-72.6148262;0.119
1;9;758736;TEMUCO;cmoreno;-38.7583154;-72.6221642;0.678
1;10;1869416;TEMUCO;cmoreno;-38.7511016;-72.6103136;1.304
2;1;573579;"PADRE LAS CASAS";cmoreno;-38.8308747;-72.624305;0
2;2;570932;TEMUCO;cmoreno;-38.7607097;-72.6256327;7.803
2;3;1310143;TEMUCO;cmoreno;-38.7601055;-72.6266994;0.114
2;4;1809448;TEMUCO;cmoreno;-38.7595735;-72.6274327;0.087
2;5;569874;TEMUCO;cmoreno;-38.7595387;-72.6281182;0.06
2;6;570090;TEMUCO;cmoreno;-38.756591;-72.6246828;0.443
2;7;571945;TEMUCO;cmoreno;-38.7604566;-72.6332907;0.861
2;8;1378388;TEMUCO;cmoreno;-38.7587411;-72.6371996;0.389
2;9;570158;TEMUCO;cmoreno;-38.7578482;-72.6365155;0.116
2;10;569875;TEMUCO;cmoreno;-38.7567726;-72.6366984;0.121
3;1;1440260;TEMUCO;cmoreno;-38.7333686;-72.5962401;0
3;2;2122456;TEMUCO;cmoreno;-38.7327033;-72.6023588;0.536
3;3;742663;TEMUCO;cmoreno;-38.7272822;-72.6015223;0.607
3;4;1478654;TEMUCO;cmoreno;-38.7283058;-72.6120768;0.923
3;5;1316098;TEMUCO;cmoreno;-38.7393712;-72.6116691;1.231
3;6;1989376;TEMUCO;cmoreno;-38.7394497;-72.6107067;0.084
3;7;2218834;TEMUCO;cmoreno;-38.7396761;-72.6097556;0.086
3;8;568537;TEMUCO;cmoreno;-38.7407505;-72.6091075;0.132
3;9;2208917;TEMUCO;cmoreno;-38.7389445;-72.5893488;1.725
3;10;571351;TEMUCO;cmoreno;-38.7329074;-72.5888194;0.673
4;1;2289282;TEMUCO;cmoreno;-38.725612;-72.6130135;0
4;2;2227493;TEMUCO;cmoreno;-38.7303657;-72.6173903;0.651
4;3;569414;TEMUCO;cmoreno;-38.7301493;-72.6177989;0.043
4;4;2039732;TEMUCO;cmoreno;-38.7292716;-72.6196675;0.189
4;5;1474900;TEMUCO;cmoreno;-38.7301794;-72.621192;0.166
4;6;573221;TEMUCO;cmoreno;-38.7280516;-72.6208234;0.239
4;7;918957;TEMUCO;cmoreno;-38.727566;-72.6210419;0.057
4;8;569341;TEMUCO;cmoreno;-38.7266329;-72.6250062;0.359
4;9;1498797;TEMUCO;cmoreno;-38.7239813;-72.6256649;0.3
4;10;1630663;TEMUCO;cmoreno;-38.7331463;-72.6148302;1.386
5;1;2317665;TEMUCO;cmoreno;-38.7085736;-72.6634513;0
5;2;570965;TEMUCO;cmoreno;-38.7091847;-72.6628482;0.086
5;3;1334892;TEMUCO;cmoreno;-38.7094794;-72.6598044;0.266
5;4;571911;TEMUCO;cmoreno;-38.7101958;-72.6594326;0.086
5;5;568354;TEMUCO;cmoreno;-38.7106745;-72.6574299;0.182
5;6;848837;TEMUCO;cmoreno;-38.7113593;-72.6556381;0.173
5;7;571627;TEMUCO;cmoreno;-38.7114218;-72.6550106;0.055
5;8;570325;TEMUCO;cmoreno;-38.7103696;-72.654678;0.121
5;9;571850;TEMUCO;cmoreno;-38.7099998;-72.6542594;0.055
5;10;2276574;TEMUCO;cmoreno;-38.711726;-72.6638874;0.857
6;1;749458;TEMUCO;cmoreno;-38.7163735;-72.6471234;0
6;2;921987;TEMUCO;cmoreno;-38.7146198;-72.6491291;0.261
6;3;1578807;TEMUCO;cmoreno;-38.7227789;-72.6327259;1.688
6;4;2151422;TEMUCO;cmoreno;-38.720646;-72.6245308;0.749
6;5;2159162;TEMUCO;cmoreno;-38.7122917;-72.6295975;1.028
6;6;2294003;TEMUCO;cmoreno;-38.7339738;-72.6228619;2.481
6;7;570898;TEMUCO;cmoreno;-38.7360867;-72.6233334;0.238
6;8;784413;TEMUCO;cmoreno;-38.7354275;-72.6250487;0.166
6;9;1396261;TEMUCO;cmoreno;-38.7363693;-72.6285212;0.319
6;10;1578365;TEMUCO;cmoreno;-38.7361181;-72.6402255;1.016
7;1;2250471;TEMUCO;cmoreno;-38.7501435;-72.6140223;0
7;2;570635;TEMUCO;cmoreno;-38.749312;-72.6137232;0.096
7;3;571433;TEMUCO;cmoreno;-38.7441326;-72.6165837;0.627
7;4;1424615;TEMUCO;cmoreno;-38.7421637;-72.6159715;0.225
7;5;1418048;TEMUCO;cmoreno;-38.7419299;-72.616;0.026
7;6;846718;TEMUCO;cmoreno;-38.741987;-72.6133448;0.23
7;7;571290;TEMUCO;cmoreno;-38.7416711;-72.6127241;0.064
7;8;2274976;TEMUCO;cmoreno;-38.73912;-72.61835;0.564
7;9;858967;TEMUCO;cmoreno;-38.7518031;-72.6204186;1.422
7;10;591300;TEMUCO;cmoreno;-38.7543412;-72.6261237;0.57
8;1;2292696;TEMUCO;cmoreno;-38.7366376;-72.6208051;0
8;2;2274974;TEMUCO;cmoreno;-38.738597;-72.620287;0.222
8;3;2049679;TEMUCO;cmoreno;-38.7375508;-72.6165967;0.341
8;4;847379;TEMUCO;cmoreno;-38.7459039;-72.6313092;1.578
8;5;742979;TEMUCO;cmoreno;-38.7459537;-72.6315882;0.025
8;6;1513044;TEMUCO;cmoreno;-38.7511501;-72.6302296;0.59
8;7;1570281;TEMUCO;cmoreno;-38.7545169;-72.6329262;0.441
8;8;2058877;TEMUCO;cmoreno;-38.7556329;-72.6325072;0.129
