grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1307976;"LOS CARRERAS 602, OSORNO";rvergara;-40.5714911;-73.139323;0
1;2;2326536;"BULNES 575-C, OSORNO";rvergara;-40.5726578;-73.1386977;0.14
1;3;2318817;OSORNO;rvergara;-40.5731155;-73.1375233;0.111
1;4;880806;"RAMIREZ 602, OSORNO";rvergara;-40.57276;-73.1401;0.221
1;5;2213852;OSORNO;rvergara;-40.5719735;-73.135353;0.41
1;6;2223708;OSORNO;rvergara;-40.5718713;-73.133627;0.146
1;7;588176;OSORNO;rvergara;-40.5707593;-73.1336108;0.124
1;8;700595;OSORNO;rvergara;-40.572337;-73.131703;0.238
1;9;2296792;OSORNO;rvergara;-40.5758529;-73.1333066;0.414
1;10;1323444;OSORNO;rvergara;-40.5747628;-73.1359564;0.255
1;11;2210471;OSORNO;rvergara;-40.5794806;-73.1339963;0.55
1;12;2273558;OSORNO;rvergara;-40.5800028;-73.1348222;0.091
1;13;2141263;OSORNO;rvergara;-40.5771741;-73.1295322;0.546
1;14;2237278;"GUILLERMO FRANCKE 20, OSORNO";rvergara;-40.5705914;-73.1455852;1.541
1;15;587705;"GUILLERMO FRANCKE 220, OSORNO";rvergara;-40.5678286;-73.1472564;0.338
2;1;2043377;OSORNO;rvergara;-40.5487736;-73.1584935;0
2;2;859364;OSORNO;rvergara;-40.5505215;-73.159418;0.209
2;3;587287;"LOS PLATANOS 302, OSORNO";rvergara;-40.5516222;-73.1601988;0.139
2;4;588081;OSORNO;rvergara;-40.5514977;-73.1606746;0.043
2;5;599409;"LOS LAURELES 2223, OSORNO";rvergara;-40.5498754;-73.1616691;0.199
2;6;924946;OSORNO;rvergara;-40.551402;-73.1573891;0.399
2;7;586652;"HERIBERTO SCHEUCH 1855, OSORNO";rvergara;-40.551339;-73.1543766;0.255
2;8;588713;"ERIBERTO SCHEUCH 1680, OSORNO";rvergara;-40.5522843;-73.1533653;0.135
2;9;2181240;OSORNO;rvergara;-40.5530963;-73.1520389;0.144
2;10;587455;OSORNO;rvergara;-40.5536765;-73.1517635;0.069
2;11;2286047;"LOS DAMASCOS 272, OSORNO";rvergara;-40.5555508;-73.1571719;0.502
2;12;2233420;"LOS LAURELES 1587, OSORNO";rvergara;-40.5553095;-73.1579944;0.074
