grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;1830359;TEMUCO;cmoreno;-38.75852;-72.75005;0
1;2;739057;TEMUCO;cmoreno;-38.7590127;-72.7506289;0.074
1;3;924869;TEMUCO;cmoreno;-38.7621877;-72.745216;0.587
1;4;1653569;TEMUCO;cmoreno;-38.7654251;-72.7445497;0.365
1;5;2000882;TEMUCO;cmoreno;-38.765756;-72.7450406;0.056
1;6;1987867;TEMUCO;cmoreno;-38.7651044;-72.7493624;0.382
1;7;2058481;TEMUCO;cmoreno;-38.7666114;-72.7510732;0.224
1;8;2078437;TEMUCO;cmoreno;-38.7716932;-72.7515507;0.567
1;9;2273911;TEMUCO;cmoreno;-38.7699538;-72.7457935;0.535
1;10;2150871;TEMUCO;cmoreno;-38.7596806;-72.742424;1.179
1;11;573100;TEMUCO;cmoreno;-38.7588375;-72.7429048;0.103
1;12;1621381;TEMUCO;cmoreno;-38.7637376;-72.7574872;1.377
1;13;1899521;TEMUCO;cmoreno;-38.7643688;-72.7578927;0.078
1;14;2194509;TEMUCO;cmoreno;-38.7606103;-72.7595766;0.443
1;15;1428977;TEMUCO;cmoreno;-38.7669024;-72.7623614;0.74
1;16;2160307;TEMUCO;cmoreno;-38.7672283;-72.7718561;0.824
1;17;767664;TEMUCO;cmoreno;-38.7644602;-72.7756955;0.453
1;18;1687061;TEMUCO;cmoreno;-38.7646352;-72.7759605;0.03
1;19;1914523;TEMUCO;cmoreno;-38.7626552;-72.7731992;0.325
1;20;571655;TEMUCO;cmoreno;-38.731933;-72.6984909;7.324
1;21;2276574;TEMUCO;cmoreno;-38.711726;-72.6638874;3.75
1;22;1883273;TEMUCO;cmoreno;-38.7543681;-72.6464498;4.977
1;23;568493;TEMUCO;cmoreno;-38.7562302;-72.6493064;0.323
1;24;815779;TEMUCO;cmoreno;-38.7561519;-72.650402;0.095
1;25;1962132;TEMUCO;cmoreno;-38.7661974;-72.676392;2.515
2;1;763336;TEMUCO;cmoreno;-38.7547612;-72.6425471;0
2;2;1852990;TEMUCO;cmoreno;-38.7569285;-72.641558;0.256
2;3;569875;TEMUCO;cmoreno;-38.7567726;-72.6366984;0.422
2;4;570158;TEMUCO;cmoreno;-38.7578482;-72.6365155;0.121
2;5;1378388;TEMUCO;cmoreno;-38.7587411;-72.6371996;0.116
2;6;571945;TEMUCO;cmoreno;-38.7604566;-72.6332907;0.389
2;7;569874;TEMUCO;cmoreno;-38.7595387;-72.6281182;0.46
2;8;1809448;TEMUCO;cmoreno;-38.7595735;-72.6274327;0.06
2;9;1310143;TEMUCO;cmoreno;-38.7601055;-72.6266994;0.087
2;10;570932;TEMUCO;cmoreno;-38.7607097;-72.6256327;0.114
2;11;758736;TEMUCO;cmoreno;-38.7583154;-72.6221642;0.402
2;12;570090;TEMUCO;cmoreno;-38.756591;-72.6246828;0.291
2;13;591300;TEMUCO;cmoreno;-38.7543412;-72.6261237;0.28
2;14;1513044;TEMUCO;cmoreno;-38.7511501;-72.6302296;0.503
2;15;1570281;TEMUCO;cmoreno;-38.7545169;-72.6329262;0.441
2;16;2058877;TEMUCO;cmoreno;-38.7556329;-72.6325072;0.129
2;17;2286765;TEMUCO;cmoreno;-38.7543627;-72.6370424;0.418
2;18;876284;TEMUCO;cmoreno;-38.7519719;-72.6382076;0.284
2;19;742979;TEMUCO;cmoreno;-38.7459537;-72.6315882;0.882
2;20;847379;TEMUCO;cmoreno;-38.7459039;-72.6313092;0.025
2;21;784641;TEMUCO;cmoreno;-38.7386294;-72.6268744;0.896
2;22;1396261;TEMUCO;cmoreno;-38.7363693;-72.6285212;0.289
2;23;1578365;TEMUCO;cmoreno;-38.7361181;-72.6402255;1.016
2;24;858967;TEMUCO;cmoreno;-38.7518031;-72.6204186;2.448
2;25;2127555;TEMUCO;cmoreno;-38.7562117;-72.6148262;0.69
3;1;571332;TEMUCO;cmoreno;-38.7243023;-72.5623681;0
3;2;2305983;TEMUCO;cmoreno;-38.7228833;-72.5635762;0.189
3;3;780929;TEMUCO;cmoreno;-38.7228182;-72.5667403;0.275
3;4;827307;TEMUCO;cmoreno;-38.7240554;-72.5675439;0.154
3;5;2304682;TEMUCO;cmoreno;-38.7205733;-72.5674351;0.387
3;6;1372207;TEMUCO;cmoreno;-38.7217658;-72.5601175;0.649
3;7;2262362;TEMUCO;cmoreno;-38.7232321;-72.556285;0.37
3;8;570724;TEMUCO;cmoreno;-38.7233183;-72.5546083;0.146
3;9;1300928;TEMUCO;cmoreno;-38.7218681;-72.5547029;0.161
3;10;879997;TEMUCO;cmoreno;-38.7179643;-72.5512959;0.525
3;11;570515;TEMUCO;cmoreno;-38.7162592;-72.5523715;0.211
3;12;2315412;TEMUCO;cmoreno;-38.7148265;-72.5575024;0.473
3;13;2148165;TEMUCO;cmoreno;-38.7133635;-72.556923;0.17
3;14;572874;TEMUCO;cmoreno;-38.7146144;-72.562294;0.486
3;15;1671363;TEMUCO;cmoreno;-38.7115252;-72.5493081;1.178
3;16;2292022;TEMUCO;cmoreno;-38.726397;-72.5572563;1.792
3;17;2238398;TEMUCO;cmoreno;-38.7309854;-72.5570384;0.511
3;18;782880;TEMUCO;cmoreno;-38.7314176;-72.5599706;0.259
3;19;1942889;TEMUCO;cmoreno;-38.7311214;-72.5600971;0.035
3;20;1666110;TEMUCO;cmoreno;-38.7321814;-72.5642223;0.377
