grupo;orden_en_grupo;codigo_local;comuna;merchan;latitud;longitud;dist_prev_km
1;1;934320;COPIAPO;fperez;-27.387432;-70.3270208;0
1;2;2092423;COPIAPO;fperez;-27.387212;-70.3248985;0.211
1;3;1332040;COPIAPO;fperez;-27.38955;-70.3250599;0.26
1;4;504104;COPIAPO;fperez;-27.3896223;-70.3249792;0.011
1;5;730107;COPIAPO;fperez;-27.3895254;-70.3238517;0.112
1;6;504521;COPIAPO;fperez;-27.3844043;-70.3278498;0.693
1;7;784928;COPIAPO;fperez;-27.3853113;-70.3304135;0.272
1;8;851545;COPIAPO;fperez;-27.3854989;-70.3305241;0.024
1;9;503440;COPIAPO;fperez;-27.386354;-70.329949;0.111
1;10;2152043;COPIAPO;fperez;-27.3870668;-70.3305067;0.097
2;1;715057;COPIAPO;fperez;-27.3848295;-70.3330886;0
2;2;504522;COPIAPO;fperez;-27.38413;-70.33228;0.111
2;3;504926;COPIAPO;fperez;-27.38537;-70.33072;0.207
2;4;1599816;COPIAPO;fperez;-27.3854;-70.33069;0.004
2;5;2066993;COPIAPO;fperez;-27.3864269;-70.332298;0.196
2;6;2437263;COPIAPO;fperez;-27.3861919;-70.3335233;0.124
2;7;2287437;COPIAPO;fperez;-27.3847813;-70.3346016;0.19
2;8;503788;COPIAPO;fperez;-27.3875188;-70.3315656;0.427
2;9;592504;COPIAPO;fperez;-27.3809533;-70.3302755;0.741
2;10;1954281;COPIAPO;fperez;-27.3915814;-70.3252754;1.281
3;1;713702;COPIAPO;fperez;-27.3907633;-70.3223858;0
3;2;689776;COPIAPO;fperez;-27.3908893;-70.3145325;0.775
3;3;503721;COPIAPO;fperez;-27.3861482;-70.3115694;0.603
3;4;1602175;COPIAPO;fperez;-27.3857265;-70.3116188;0.047
3;5;1645623;COPIAPO;fperez;-27.3834213;-70.3148538;0.41
3;6;1488090;COPIAPO;fperez;-27.38395;-70.3174927;0.267
3;7;504131;COPIAPO;fperez;-27.3835292;-70.3186758;0.126
3;8;755621;COPIAPO;fperez;-27.38221;-70.32228;0.385
3;9;504251;COPIAPO;fperez;-27.3805184;-70.3207023;0.244
3;10;891607;COPIAPO;fperez;-27.379973;-70.3213871;0.091
4;1;2293898;COPIAPO;fperez;-27.3620371;-70.3066882;0
4;2;503752;COPIAPO;fperez;-27.3626749;-70.3068112;0.072
4;3;2232217;COPIAPO;fperez;-27.3640278;-70.3074746;0.164
4;4;1422313;COPIAPO;fperez;-27.3632055;-70.3086828;0.15
4;5;1356647;COPIAPO;fperez;-27.3624897;-70.30887;0.082
4;6;893420;COPIAPO;fperez;-27.364918;-70.3097014;0.282
4;7;2247053;COPIAPO;fperez;-27.3654024;-70.3093463;0.064
4;8;2329920;COPIAPO;fperez;-27.3673777;-70.3104231;0.244
4;9;1960143;COPIAPO;fperez;-27.3671565;-70.3128427;0.24
4;10;2209841;COPIAPO;fperez;-27.3668437;-70.3132052;0.05
5;1;2268418;COPIAPO;fperez;-27.3970663;-70.3429696;0
5;2;1651952;COPIAPO;fperez;-27.3796337;-70.3221346;2.826
5;3;574589;COPIAPO;fperez;-27.3791575;-70.3226177;0.071
5;4;1340918;COPIAPO;fperez;-27.3757757;-70.322587;0.376
5;5;2326778;COPIAPO;fperez;-27.3749337;-70.3218518;0.118
5;6;2237272;COPIAPO;fperez;-27.3755664;-70.3208216;0.124
5;7;2214706;COPIAPO;fperez;-27.3736473;-70.3242016;0.396
5;8;503562;COPIAPO;fperez;-27.3726724;-70.3250028;0.134
5;9;987938;COPIAPO;fperez;-27.3728893;-70.3267119;0.17
5;10;1388234;COPIAPO;fperez;-27.3690124;-70.3341027;0.848
6;1;1323509;COPIAPO;fperez;-27.3705569;-70.3062893;0
6;2;503424;COPIAPO;fperez;-27.3716366;-70.3078349;0.194
6;3;1917595;COPIAPO;fperez;-27.3718736;-70.3083446;0.057
6;4;1383727;COPIAPO;fperez;-27.372553;-70.3080632;0.08
6;5;504415;COPIAPO;fperez;-27.3717329;-70.310006;0.212
6;6;503840;COPIAPO;fperez;-27.3699115;-70.3114166;0.246
6;7;1449324;COPIAPO;fperez;-27.369383;-70.3107944;0.085
6;8;929092;COPIAPO;fperez;-27.3738987;-70.3052747;0.741
6;9;503792;COPIAPO;fperez;-27.3743647;-70.3049238;0.062
6;10;2448081;COPIAPO;fperez;-27.3745874;-70.3047926;0.028
7;1;1360113;COPIAPO;fperez;-27.3733685;-70.3117031;0
7;2;795378;COPIAPO;fperez;-27.3733099;-70.3131741;0.145
7;3;504625;COPIAPO;fperez;-27.3716546;-70.3115639;0.243
7;4;504052;COPIAPO;fperez;-27.3710255;-70.3117499;0.072
7;5;834317;COPIAPO;fperez;-27.370476;-70.3159001;0.414
7;6;509142;COPIAPO;fperez;-27.376095;-70.311066;0.786
7;7;1374114;COPIAPO;fperez;-27.3763109;-70.3107851;0.037
7;8;503471;COPIAPO;fperez;-27.3772246;-70.310684;0.102
7;9;1535913;COPIAPO;fperez;-27.3772;-70.3124308;0.173
7;10;2187406;COPIAPO;fperez;-27.3759629;-70.3089669;0.369
8;1;715496;COPIAPO;fperez;-27.3689944;-70.3147728;0
8;2;2163156;COPIAPO;fperez;-27.3707412;-70.3198054;0.534
8;3;503365;COPIAPO;fperez;-27.3715175;-70.3195692;0.089
8;4;999960;COPIAPO;fperez;-27.3719377;-70.3211398;0.162
8;5;2249025;COPIAPO;fperez;-27.3702865;-70.3206362;0.19
8;6;1682040;COPIAPO;fperez;-27.3700892;-70.3211662;0.057
8;7;2121658;COPIAPO;fperez;-27.3675425;-70.3201913;0.299
8;8;526415;COPIAPO;fperez;-27.3673519;-70.3199829;0.03
8;9;1581165;COPIAPO;fperez;-27.3669946;-70.3223983;0.242
8;10;884300;COPIAPO;fperez;-27.3757708;-70.3180491;1.066
9;1;2209850;COPIAPO;fperez;-27.36769;-70.32321;0
9;2;505094;COPIAPO;fperez;-27.3709389;-70.3246138;0.387
9;3;2263045;COPIAPO;fperez;-27.3711925;-70.3261817;0.157
9;4;2214959;COPIAPO;fperez;-27.3716276;-70.3265372;0.06
9;5;769433;COPIAPO;fperez;-27.3720603;-70.3229975;0.353
9;6;574511;COPIAPO;fperez;-27.3720495;-70.3229825;0.002
9;7;504500;COPIAPO;fperez;-27.3748874;-70.3204803;0.401
9;8;504662;COPIAPO;fperez;-27.3772912;-70.3153701;0.571
9;9;503637;COPIAPO;fperez;-27.3779264;-70.3147608;0.093
9;10;1466117;COPIAPO;fperez;-27.3853061;-70.3114826;0.882
10;1;1461672;COPIAPO;fperez;-27.400647;-70.3081664;0
10;2;2279248;COPIAPO;fperez;-27.3961994;-70.302337;0.759
10;3;713584;COPIAPO;fperez;-27.3944215;-70.299683;0.328
10;4;882523;COPIAPO;fperez;-27.3934556;-70.2986362;0.149
10;5;997920;COPIAPO;fperez;-27.3942059;-70.2973336;0.153
10;6;1397890;COPIAPO;fperez;-27.3935134;-70.2965032;0.112
10;7;1657012;COPIAPO;fperez;-27.40216;-70.298701;0.986
10;8;731075;COPIAPO;fperez;-27.4023791;-70.2988835;0.03
10;9;503871;COPIAPO;fperez;-27.4021195;-70.2993668;0.056
10;10;1917888;COPIAPO;fperez;-27.3877343;-70.3051432;1.698
11;1;2139337;COPIAPO;fperez;-27.3505639;-70.344139;0
11;2;2174389;COPIAPO;fperez;-27.3820845;-70.3046056;5.246
11;3;682498;COPIAPO;fperez;-27.3822961;-70.3040399;0.061
11;4;2285756;COPIAPO;fperez;-27.3824318;-70.3034147;0.064
11;5;1719002;COPIAPO;fperez;-27.3808491;-70.3020705;0.22
11;6;1490155;COPIAPO;fperez;-27.381761;-70.3013105;0.126
11;7;504340;COPIAPO;fperez;-27.3821511;-70.300732;0.072
11;8;1333159;COPIAPO;fperez;-27.38627;-70.303268;0.522
11;9;2127404;COPIAPO;fperez;-27.3865553;-70.3038048;0.062
11;10;503959;COPIAPO;fperez;-27.3846319;-70.3052276;0.256
12;1;503902;CALDERA;fperez;-27.0688074;-70.8138521;0
12;2;888186;COPIAPO;fperez;-27.3143592;-70.5062356;40.88
12;3;2431156;COPIAPO;fperez;-27.388193;-70.2957991;22.346
12;4;503887;COPIAPO;fperez;-27.3881698;-70.2933587;0.241
12;5;503737;COPIAPO;fperez;-27.3885159;-70.2930914;0.047
12;6;2261330;COPIAPO;fperez;-27.3907334;-70.2943412;0.276
12;7;1705244;COPIAPO;fperez;-27.3972935;-70.2937751;0.732
12;8;1835981;COPIAPO;fperez;-27.4012167;-70.2926384;0.45
12;9;503978;COPIAPO;fperez;-27.4022927;-70.2912778;0.18
12;10;2212338;COPIAPO;fperez;-27.4070108;-70.2882699;0.603
13;1;1300982;COPIAPO;fperez;-27.4062014;-70.2829401;0
13;2;2314015;COPIAPO;fperez;-27.4061592;-70.2828544;0.01
13;3;1750502;COPIAPO;fperez;-27.4051742;-70.282834;0.11
13;4;684720;COPIAPO;fperez;-27.40719;-70.28179;0.247
13;5;2100693;COPIAPO;fperez;-27.4090648;-70.282077;0.21
13;6;815968;COPIAPO;fperez;-27.409293;-70.2825516;0.053
13;7;1904653;COPIAPO;fperez;-27.410916;-70.283582;0.207
13;8;2304098;COPIAPO;fperez;-27.4094;-70.2878;0.449
13;9;504406;COPIAPO;fperez;-27.4094124;-70.2880459;0.024
13;10;692341;COPIAPO;fperez;-27.4069723;-70.2851047;0.397
14;1;1333936;COPIAPO;fperez;-27.4008338;-70.2649845;0
14;2;1394313;COPIAPO;fperez;-27.4010342;-70.2655496;0.06
14;3;1446566;COPIAPO;fperez;-27.40623;-70.26928;0.685
14;4;504514;COPIAPO;fperez;-27.4075925;-70.2697432;0.158
14;5;778154;COPIAPO;fperez;-27.4081269;-70.2704781;0.094
14;6;1993448;COPIAPO;fperez;-27.4091047;-70.2702273;0.112
14;7;590586;COPIAPO;fperez;-27.4086499;-70.2715668;0.142
14;8;2192721;COPIAPO;fperez;-27.4108386;-70.2712566;0.245
14;9;2227605;COPIAPO;fperez;-27.4123046;-70.2721;0.183
14;10;931864;COPIAPO;fperez;-27.407855;-70.2762109;0.64
15;1;1345613;COPIAPO;fperez;-27.415102;-70.273346;0
15;2;785914;COPIAPO;fperez;-27.4146465;-70.2739166;0.076
15;3;693789;COPIAPO;fperez;-27.4153408;-70.2750963;0.14
15;4;1437336;COPIAPO;fperez;-27.4164745;-70.2750367;0.126
15;5;754185;COPIAPO;fperez;-27.417145;-70.2735592;0.164
15;6;2143459;COPIAPO;fperez;-27.4133924;-70.2748302;0.436
15;7;2170758;COPIAPO;fperez;-27.4111593;-70.2774221;0.357
15;8;504411;COPIAPO;fperez;-27.4115479;-70.2780594;0.076
15;9;2283911;COPIAPO;fperez;-27.4125633;-70.2861868;0.81
15;10;2251961;COPIAPO;fperez;-27.411187;-70.288678;0.29
16;1;1302889;"TIERRA AMARILLA";fperez;-27.4870667;-70.2683481;0
16;2;504006;"TIERRA AMARILLA";fperez;-27.4877161;-70.2680467;0.078
16;3;575434;"TIERRA AMARILLA";fperez;-27.4814678;-70.265736;0.731
16;4;771758;"TIERRA AMARILLA";fperez;-27.479078;-70.266583;0.279
16;5;1425311;COPIAPO;fperez;-27.4784996;-70.2666994;0.065
16;6;503800;"TIERRA AMARILLA";fperez;-27.477101;-70.2645331;0.264
16;7;1871578;"TIERRA AMARILLA";fperez;-27.4771414;-70.2628643;0.165
16;8;874717;"TIERRA AMARILLA";fperez;-27.4748399;-70.2660184;0.403
16;9;503639;"TIERRA AMARILLA";fperez;-27.4741489;-70.265931;0.077
16;10;694945;"TIERRA AMARILLA";fperez;-27.4943456;-70.2646982;2.249
17;1;1620438;"TIERRA AMARILLA";fperez;-27.8325159;-70.1066577;0
17;2;575220;"TIERRA AMARILLA";fperez;-27.8296799;-70.1065797;0.315
17;3;504098;"TIERRA AMARILLA";fperez;-27.8294577;-70.1064464;0.028
17;4;798706;"TIERRA AMARILLA";fperez;-27.8344347;-70.1030196;0.648
17;5;1916988;"TIERRA AMARILLA";fperez;-27.9982763;-69.9808374;21.818
17;6;923578;"TIERRA AMARILLA";fperez;-27.5398529;-70.2711108;58.43
17;7;504204;"TIERRA AMARILLA";fperez;-27.467159;-70.2605657;8.15
17;8;504593;"TIERRA AMARILLA";fperez;-27.4663978;-70.2610268;0.096
17;9;934849;"TIERRA AMARILLA";fperez;-27.4653736;-70.2626637;0.198
17;10;504369;"TIERRA AMARILLA";fperez;-27.4639498;-70.2645647;0.245
