codigolocal;comuna;merchan;latitud;longitud
504415;COPIAPO;fperez;-273717329;-703100060
504625;COPIAPO;fperez;-273716546;-703115639
715496;COPIAPO;fperez;-273689944;-703147728
795378;COPIAPO;fperez;-273733099;-703131741
834317;COPIAPO;fperez;-273704760;-703159001
893420;COPIAPO;fperez;-273649180;-703097014
929092;COPIAPO;fperez;-273738987;-703052747
1340918;COPIAPO;fperez;-273757757;-703225870
1581165;COPIAPO;fperez;-273669946;-703223983
1682040;COPIAPO;fperez;-273700892;-703211662
2121658;COPIAPO;fperez;-273675425;-703201913
2163156;COPIAPO;fperez;-273707412;-703198054
2209850;COPIAPO;fperez;-273676900;-703232100
2214706;COPIAPO;fperez;-273736473;-703242016
2214959;COPIAPO;fperez;-273716276;-703265372
2237272;COPIAPO;fperez;-273755664;-703208216
2249025;COPIAPO;fperez;-273702865;-703206362
2263045;COPIAPO;fperez;-273711925;-703261817
2326778;COPIAPO;fperez;-273749337;-703218518
503365;COPIAPO;fperez;-273715175;-703195692
503562;COPIAPO;fperez;-273726724;-703250028
504500;COPIAPO;fperez;-273748874;-703204803
505094;COPIAPO;fperez;-273709389;-703246138
526415;COPIAPO;fperez;-273673519;-703199829
574511;COPIAPO;fperez;-273720495;-703229825
769433;COPIAPO;fperez;-273720603;-703229975
884300;COPIAPO;fperez;-273757708;-703180491
987938;COPIAPO;fperez;-273728893;-703267119
999960;COPIAPO;fperez;-273719377;-703211398
1388234;COPIAPO;fperez;-273690124;-703341027
1461672;COPIAPO;fperez;-274006470;-703081664
1488090;COPIAPO;fperez;-273839500;-703174927
1645623;COPIAPO;fperez;-273834213;-703148538
1651952;COPIAPO;fperez;-273796337;-703221346
1657012;COPIAPO;fperez;-274021600;-702987010
2139337;COPIAPO;fperez;-273505639;-703441390
2209841;COPIAPO;fperez;-273668437;-703132052
503871;COPIAPO;fperez;-274021195;-702993668
503902;CALDERA;fperez;-270688074;-708138521
504131;COPIAPO;fperez;-273835292;-703186758
504251;COPIAPO;fperez;-273805184;-703207023
574589;COPIAPO;fperez;-273791575;-703226177
689776;COPIAPO;fperez;-273908893;-703145325
731075;COPIAPO;fperez;-274023791;-702988835
755621;COPIAPO;fperez;-273822100;-703222800
888186;COPIAPO;fperez;-273143592;-705062356
891607;COPIAPO;fperez;-273799730;-703213871
1333159;COPIAPO;fperez;-273862700;-703032680
1374114;COPIAPO;fperez;-273763109;-703107851
1466117;COPIAPO;fperez;-273853061;-703114826
1490155;COPIAPO;fperez;-273817610;-703013105
1535913;COPIAPO;fperez;-273772000;-703124308
1602175;COPIAPO;fperez;-273857265;-703116188
1719002;COPIAPO;fperez;-273808491;-703020705
1917888;COPIAPO;fperez;-273877343;-703051432
2127404;COPIAPO;fperez;-273865553;-703038048
2174389;COPIAPO;fperez;-273820845;-703046056
2187406;COPIAPO;fperez;-273759629;-703089669
2285756;COPIAPO;fperez;-273824318;-703034147
503471;COPIAPO;fperez;-273772246;-703106840
503637;COPIAPO;fperez;-273779264;-703147608
503721;COPIAPO;fperez;-273861482;-703115694
503959;COPIAPO;fperez;-273846319;-703052276
504340;COPIAPO;fperez;-273821511;-703007320
504662;COPIAPO;fperez;-273772912;-703153701
509142;COPIAPO;fperez;-273760950;-703110660
682498;COPIAPO;fperez;-273822961;-703040399
1300982;COPIAPO;fperez;-274062014;-702829401
1397890;COPIAPO;fperez;-273935134;-702965032
1705244;COPIAPO;fperez;-273972935;-702937751
1750502;COPIAPO;fperez;-274051742;-702828340
1835981;COPIAPO;fperez;-274012167;-702926384
2212338;COPIAPO;fperez;-274070108;-702882699
2261330;COPIAPO;fperez;-273907334;-702943412
2279248;COPIAPO;fperez;-273961994;-703023370
2304098;COPIAPO;fperez;-274094000;-702878000
2314015;COPIAPO;fperez;-274061592;-702828544
2431156;COPIAPO;fperez;-273881930;-702957991
503737;COPIAPO;fperez;-273885159;-702930914
503887;COPIAPO;fperez;-273881698;-702933587
504406;COPIAPO;fperez;-274094124;-702880459
684720;COPIAPO;fperez;-274071900;-702817900
692341;COPIAPO;fperez;-274069723;-702851047
713584;COPIAPO;fperez;-273944215;-702996830
882523;COPIAPO;fperez;-273934556;-702986362
997920;COPIAPO;fperez;-273942059;-702973336
1333936;COPIAPO;fperez;-274008338;-702649845
1345613;COPIAPO;fperez;-274151020;-702733460
1394313;COPIAPO;fperez;-274010342;-702655496
1437336;COPIAPO;fperez;-274164745;-702750367
1446566;COPIAPO;fperez;-274062300;-702692800
1904653;COPIAPO;fperez;-274109160;-702835820
1993448;COPIAPO;fperez;-274091047;-702702273
2100693;COPIAPO;fperez;-274090648;-702820770
2143459;COPIAPO;fperez;-274133924;-702748302
2170758;COPIAPO;fperez;-274111593;-702774221
2192721;COPIAPO;fperez;-274108386;-702712566
2227605;COPIAPO;fperez;-274123046;-702721000
503978;COPIAPO;fperez;-274022927;-702912778
504411;COPIAPO;fperez;-274115479;-702780594
504514;COPIAPO;fperez;-274075925;-702697432
590586;COPIAPO;fperez;-274086499;-702715668
693789;COPIAPO;fperez;-274153408;-702750963
754185;COPIAPO;fperez;-274171450;-702735592
778154;COPIAPO;fperez;-274081269;-702704781
785914;COPIAPO;fperez;-274146465;-702739166
815968;COPIAPO;fperez;-274092930;-702825516
931864;COPIAPO;fperez;-274078550;-702762109
1302889;TIERRA AMARILLA;fperez;-274870667;-702683481
1425311;COPIAPO;fperez;-274784996;-702666994
1620438;TIERRA AMARILLA;fperez;-278325159;-701066577
1871578;TIERRA AMARILLA;fperez;-274771414;-702628643
1916988;TIERRA AMARILLA;fperez;-279982763;-699808374
2251961;COPIAPO;fperez;-274111870;-702886780
2283911;COPIAPO;fperez;-274125633;-702861868
503639;TIERRA AMARILLA;fperez;-274741489;-702659310
503800;TIERRA AMARILLA;fperez;-274771010;-702645331
504006;TIERRA AMARILLA;fperez;-274877161;-702680467
504098;TIERRA AMARILLA;fperez;-278294577;-701064464
