codigolocal;comuna;merchan;latitud;longitud
786702;MAIPU;CIGUTIERREZ;-337480848;-706753697
2334559;MAIPU;CIGUTIERREZ;-338477538;-708875938
726454;MAIPU;CIGUTIERREZ;-338669364;-707499167
653271;MAIPU;CIGUTIERREZ;-338818035;-707567844
753261;MAIPU;CIGUTIERREZ;-338662968;-707475353
659316;MAIPU;CIGUTIERREZ;-338696082;-707466554
647485;MAIPU;CIGUTIERREZ;-338728584;-709095716
882987;MAIPU;CIGUTIERREZ;-338081250;-707363652
652816;MAIPU;CIGUTIERREZ;-337021948;-706753007
2211995;MAIPU;CIGUTIERREZ;-336690371;-706651538
1859874;MAIPU;CIGUTIERREZ;-336784892;-706699522
2340582;MAIPU;CIGUTIERREZ;-336847664;-706728707
1489600;MAIPU;CIGUTIERREZ;-336903772;-706992128
2086917;MAIPU;CIGUTIERREZ;-337322813;-706841190
2275243;MAIPU;CIGUTIERREZ;-337277410;-707355507
874523;MAIPU;CIGUTIERREZ;-337280482;-707181439
1934345;MAIPU;CIGUTIERREZ;-337274711;-707159426
704257;MAIPU;CIGUTIERREZ;-337296646;-707768252
2265897;MAIPU;CIGUTIERREZ;-337268138;-707714385
2255388;MAIPU;CIGUTIERREZ;-337346529;-707033791
659763;MAIPU;CIGUTIERREZ;-337321702;-707473860
2202082;MAIPU;CIGUTIERREZ;-337323311;-707187584
675062;MAIPU;CIGUTIERREZ;-337333820;-707822601
1659835;MAIPU;CIGUTIERREZ;-337333928;-707371350
2282601;MAIPU;CIGUTIERREZ;-337336810;-707454330
2347886;MAIPU;CIGUTIERREZ;-337347951;-707212335
2216337;MAIPU;CIGUTIERREZ;-337326874;-706898957
784558;MAIPU;CIGUTIERREZ;-337480848;-706753697
2295429;MAIPU;CIGUTIERREZ;-337356762;-707582976
667976;MAIPU;CIGUTIERREZ;-337380535;-706788960
2132209;MAIPU;CIGUTIERREZ;-337358183;-707352879
2367953;MAIPU;CIGUTIERREZ;-337383031;-707422756
1760526;MAIPU;CIGUTIERREZ;-337623485;-707360807
701638;MAIPU;CIGUTIERREZ;-337617557;-707392993
668041;MAIPU;CIGUTIERREZ;-337687013;-707323177
2008010;MAIPU;CIGUTIERREZ;-337923827;-708218160
648263;MAIPU;CIGUTIERREZ;-338335560;-706410858
1478658;MAIPU;CIGUTIERREZ;-337894027;-708196824
672316;MAIPU;CIGUTIERREZ;-337453785;-707841532
1916673;MAIPU;CIGUTIERREZ;-337978356;-707743766
2330576;MAIPU;CIGUTIERREZ;-338045179;-707600376
1468234;MAIPU;CIGUTIERREZ;-338050261;-708549855
872010;MAIPU;CIGUTIERREZ;-337987533;-707564168
665237;PIRAMIDE;CIGUTIERREZ;-335382419;-706486685
877693;PIRAMIDE;CIGUTIERREZ;-335451251;-706492952
663347;PIRAMIDE;CIGUTIERREZ;-335496756;-706435960
863739;PIRAMIDE;CIGUTIERREZ;-335528570;-706424247
1760102;PIRAMIDE;CIGUTIERREZ;-335547242;-706450831
1306943;MAIPU;CIGUTIERREZ;-338058157;-707294153
1329634;MAIPU;CIGUTIERREZ;-338551087;-707604003
1342414;LA FLORIDA;CIGUTIERREZ;-336236245;-706041738
