codigolocal;comuna;merchan;latitud;longitud
584337;PUERTO VARAS;vortega;-413.280.600;-729.648.870
1438372;PUERTO VARAS;vortega;-413.442.441;-729.449.450
2008787;LLANQUIHUE;vortega;-412.547.985;-730.125.913
2255560;LLANQUIHUE;vortega;-412.556.831;-730.116.853
2242171;PUERTO VARAS;vortega;-413.240.030;-729.811.205
863517;LLANQUIHUE;vortega;-412.479.260;-730.111.600
583277;LLANQUIHUE;vortega;-412.710.008;-729.968.711
1809093;PUERTO VARAS;vortega;-413.246.929;-729.842.210
581760;PUERTO VARAS;vortega;-413.223.176;-729.815.569
992738;LLANQUIHUE;vortega;-412.686.701;-729.994.185
2231924;LLANQUIHUE;vortega;-412.680.568;-729.995.901
2168888;PUERTO VARAS;vortega;-413.260.540;-729.760.800
582138;LLANQUIHUE;vortega;-412.667.645;-729.992.710
584513;PUERTO VARAS;vortega;-413.234.850;-729.863.440
2441704;PUERTO VARAS;vortega;-413.131.201;-730.131.888
2445574;PUERTO VARAS;vortega;-413.025.117;-730.105.401
749989;PUERTO VARAS;vortega;-413.119.970;-729.940.598
582034;LLANQUIHUE;vortega;-412.650.806;-729.994.085
806816;LLANQUIHUE;vortega;-412.700.850;-729.977.022
580930;LLANQUIHUE;vortega;-412.718.752;-729.952.321
581944;LLANQUIHUE;vortega;-412.688.790;-729.979.439
583535;LLANQUIHUE;vortega;-412.584.228;-730.053.796
2212407;PUERTO VARAS;vortega;-413.234.178;-729.851.365
584350;PUERTO VARAS;vortega;-413.174.006;-729.845.370
2252313;PUERTO VARAS;vortega;-413.124.444;-729.853.008
2173445;LLANQUIHUE;vortega;-412.588.958;-730.070.063
2191646;PUERTO VARAS;vortega;-413.238.931;-729.730.757
1927113;PUERTO VARAS;vortega;-413.268.680;-729.880.986
1627796;CALBUCO;vortega;-417.611.850;-731.414.999
2130406;CALBUCO;vortega;-417.595.354;-731.442.263
580442;CALBUCO;vortega;-417.692.299;-731.320.533
1366464;CALBUCO;vortega;-417.701.223;-731.318.026
583025;CALBUCO;vortega;-417.761.481;-731.316.973
582604;CALBUCO;vortega;-417.687.950;-731.262.014
837907;CALBUCO;vortega;-417.583.855;-731.541.087
581909;CALBUCO;vortega;-417.719.040;-731.324.900
583331;CALBUCO;vortega;-417.540.329;-731.613.888
1762126;CALBUCO;vortega;-417.553.892;-731.523.425
581462;CALBUCO;vortega;-417.717.282;-731.316.574
580853;CALBUCO;vortega;-417.680.293;-731.294.515
583896;CALBUCO;vortega;-417.640.469;-731.574.932
894155;CALBUCO;vortega;-417.744.245;-731.348.318
1673776;CALBUCO;vortega;-417.620.400;-731.445.500
582765;CALBUCO;vortega;-417.818.657;-731.385.967
1322912;FRUTILLAR;vortega;-411.377.346;-730.271.251
1339524;PUERTO MONTT;vortega;-413.617.795;-731.335.593
1456248;FRUTILLAR;vortega;-411.243.519;-730.598.160
582565;FRUTILLAR;vortega;-411.273.712;-730.537.960
1339096;FRUTILLAR;vortega;-411.172.111;-730.500.685
2224218;FRUTILLAR;vortega;-411.200.956;-730.505.930
2078967;FRUTILLAR;vortega;-411.187.484;-730.524.954
2028273;FRUTILLAR;vortega;-411.186.066;-730.519.996
582124;FRUTILLAR;vortega;-411.130.200;-730.520.342
695393;PUERTO VARAS;vortega;-413.263.803;-730.784.461
1378587;PUERTO VARAS;vortega;-412.165.716;-725.509.302
2255420;PUERTO VARAS;vortega;-412.114.050;-725.421.392
2022933;PUERTO VARAS;vortega;-412.150.993;-727.053.960
581813;FRUTILLAR;vortega;-411.258.057;-730.564.399
1325312;PUERTO VARAS;vortega;-412.200.784;-727.293.300
2273412;FRUTILLAR;vortega;-411.361.990;-730.290.689
1489570;FRUTILLAR;vortega;-411.323.726;-730.572.719
