codigolocal;comuna;merchan;latitud;longitud
1626760;COLBUN;frojas;-357607082;-714186564
1647560;COLBUN;frojas;-358246936;-714524526
1657108;YERBAS BUENAS;frojas;-357508506;-715889226
2216106;LONGAVI;frojas;-359144083;-716550972
2244682;LONGAVI;frojas;-359616552;-716819551
563293;LONGAVI;frojas;-359654477;-716849818
564296;YERBAS BUENAS;frojas;-357483322;-715866440
565343;COLBUN;frojas;-357626124;-714185332
565857;COLBUN;frojas;-357832999;-714333000
686648;YERBAS BUENAS;frojas;-358371628;-715820602
752984;LONGAVI;frojas;-359574534;-716946437
1672969;LICANTEN;frojas;-349851785;-719880892
1707786;HUALANE;frojas;-350902394;-716558571
1868486;SAGRADA FAMILIA;frojas;-349973276;-713460358
2111023;LICANTEN;frojas;-349817071;-717932843
2115857;HUALANE;frojas;-349812201;-717937667
2141785;HUALANE;frojas;-350234333;-717264635
2242870;SAGRADA FAMILIA;frojas;-349995593;-713811573
559862;HUALANE;frojas;-349761014;-718022575
560598;LICANTEN;frojas;-349521136;-721844328
561210;HUALANE;frojas;-350905115;-716556134
564150;VICHUQUEN;frojas;-348507992;-720380610
564486;HUALANE;frojas;-349763946;-718028631
692079;LICANTEN;frojas;-349809741;-719904970
770946;VICHUQUEN;frojas;-347635133;-720797766
788769;HUALANE;frojas;-349720101;-718033750
839693;SAGRADA FAMILIA;frojas;-349994838;-713785675
883639;HUALANE;frojas;-350962295;-716110125
925008;HUALANE;frojas;-349742686;-718065668
1754966;EMPEDRADO;frojas;-355923424;-722833150
2291414;TENO;frojas;-355000285;-722133185
561776;CHANCO;frojas;-355844815;-726256292
562964;EMPEDRADO;frojas;-355954770;-722742441
599223;CONSTITUCION;frojas;-354507961;-722792394
747500;EMPEDRADO;frojas;-355911836;-722764192
902064;CONSTITUCION;frojas;-352201681;-722877100
1418168;ROMERAL;frojas;-349524100;-711247200
1419044;ROMERAL;frojas;-349330225;-710799092
1602206;ROMERAL;frojas;-349612259;-711307328
1945222;ROMERAL;frojas;-349593553;-711291851
2012115;ROMERAL;frojas;-349504839;-711219815
2066278;TENO;frojas;-348683258;-711659310
2231510;CURICO;frojas;-348843265;-712790262
2245476;ROMERAL;frojas;-349588300;-711221500
2321673;ROMERAL;frojas;-349586631;-711232497
2350959;TENO;frojas;-348691717;-711626301
558363;TENO;frojas;-348739503;-711579923
560208;TENO;frojas;-348183304;-710633367
560764;ROMERAL;frojas;-349696578;-710176082
563086;ROMERAL;frojas;-349661333;-710373992
563619;CURICO;frojas;-349807153;-713520278
563621;RAUCO;frojas;-349044880;-712889713
564424;TENO;frojas;-348481858;-712715627
750529;TENO;frojas;-348685019;-711346195
751565;ROMERAL;frojas;-349744967;-710508448
788324;CURICO;frojas;-349617825;-712928164
858886;ROMERAL;frojas;-349589724;-711258749
