codigolocal;comuna;merchan;latitud;longitud
2261285;COQUIMBO;dduran;-299.716.826;-713.103.230
2243426;COQUIMBO;dduran;-299.738.792;-713.086.152
2217638;COQUIMBO;dduran;-299.735.482;-712.984.263
2064027;COQUIMBO;dduran;-299.732.799;-713.065.127
2057056;COQUIMBO;dduran;-299.597.140;-712.971.336
1864382;COQUIMBO;dduran;-299.696.507;-713.103.575
1735367;COQUIMBO;dduran;-299.591.530;-712.951.748
1729997;COQUIMBO;dduran;-299.721.207;-712.905.575
1720974;COQUIMBO;dduran;-299.735.496;-713.092.101
1718265;COQUIMBO;dduran;-299.601.796;-712.982.505
1649767;COQUIMBO;dduran;-299.698.746;-713.010.347
1622916;COQUIMBO;dduran;-299.763.576;-712.984.385
1456569;COQUIMBO;dduran;-299.631.543;-713.027.908
1368976;COQUIMBO;dduran;-299.708.083;-713.124.392
1326394;COQUIMBO;dduran;-299.632.685;-713.029.635
1322518;COQUIMBO;dduran;-299.728.820;-713.002.160
894558;COQUIMBO;dduran;-299.584.049;-712.689.762
871310;LA SERENA;dduran;-299.436.382;-712.619.775
849135;COQUIMBO;dduran;-299.545.268;-712.872.905
787047;LA SERENA;dduran;-299.490.055;-712.648.463
776958;LA SERENA;dduran;-299.412.346;-712.611.651
731311;LA SERENA;dduran;-299.406.954;-712.605.152
721539;COQUIMBO;dduran;-299.510.510;-712.717.918
598998;COQUIMBO;dduran;-299.518.730;-712.655.258
517499;COQUIMBO;dduran;-299.551.493;-712.700.763
514606;COQUIMBO;dduran;-299.513.496;-712.696.642
2329623;COQUIMBO;dduran;-299.566.751;-712.690.907
2310238;LA SERENA;dduran;-299.393.591;-712.582.175
2302636;LA SERENA;dduran;-299.338.817;-712.576.073
2298805;COQUIMBO;dduran;-299.537.073;-712.689.076
2293700;COQUIMBO;dduran;-299.495.582;-712.760.531
2247094;LA SERENA;dduran;-299.409.123;-712.605.189
2208372;LA SERENA;dduran;-299.457.260;-712.634.383
2185988;LA SERENA;dduran;-299.339.285;-712.603.574
2146998;COQUIMBO;dduran;-299.514.331;-712.663.954
2110227;COQUIMBO;dduran;-299.523.682;-712.709.571
1849429;LA SERENA;dduran;-299.439.341;-712.627.629
1784575;COQUIMBO;dduran;-299.409.587;-712.593.043
1461028;COQUIMBO;dduran;-299.551.631;-712.847.328
1385276;LA SERENA;dduran;-299.381.828;-712.623.309
921589;LA SERENA;dduran;-299.347.894;-712.385.088
891402;COQUIMBO;dduran;-299.488.336;-712.540.995
860876;LA SERENA;dduran;-299.232.054;-712.371.919
857850;LA SERENA;dduran;-299.469.256;-712.477.610
731646;LA SERENA;dduran;-299.370.085;-712.409.478
729696;LA SERENA;dduran;-299.421.401;-712.408.114
590597;LA SERENA;dduran;-299.337.126;-712.518.677
521497;LA SERENA;dduran;-299.302.448;-712.498.012
518476;LA SERENA;dduran;-299.333.856;-712.518.531
517695;LA SERENA;dduran;-299.294.761;-712.498.661
2317881;LA SERENA;dduran;-299.214.955;-712.371.679
2288106;LA SERENA;dduran;-299.351.014;-712.389.484
2242679;COQUIMBO;dduran;-299.212.625;-712.318.521
2183667;COQUIMBO;dduran;-299.210.414;-712.323.383
2117496;COQUIMBO;dduran;-299.484.594;-712.431.036
2073663;COQUIMBO;dduran;-299.217.010;-712.330.587
2046502;LA SERENA;dduran;-299.365.950;-712.404.205
1985516;COQUIMBO;dduran;-299.336.384;-712.519.961
1911854;LA SERENA;dduran;-299.156.755;-712.340.059
1875501;LA SERENA;dduran;-299.483.149;-712.512.548
1839503;LA SERENA;dduran;-299.216.080;-712.372.707
1567717;LA SERENA;dduran;-299.448.675;-712.405.934
513162;COQUIMBO;dduran;-299.540.326;-712.998.043
2297115;COQUIMBO;dduran;-299.490.268;-712.884.127
2272678;COQUIMBO;dduran;-299.527.650;-712.978.330
2212382;COQUIMBO;dduran;-299.541.988;-713.005.753
1801352;LA SERENA;dduran;-299.489.460;-712.888.625
1684262;COQUIMBO;dduran;-299.480.534;-712.901.000
1575260;COQUIMBO;dduran;-299.420.221;-712.874.542
922471;COQUIMBO;dduran;-299.704.100;-713.212.803
801538;COQUIMBO;dduran;-299.757.152;-713.258.770
522243;COQUIMBO;dduran;-299.715.957;-713.265.118
520094;COQUIMBO;dduran;-299.764.833;-713.298.423
