codigolocal;comuna;merchan;latitud;longitud
2321938;NACIMIENTO;mcarvajal;-375.052.547;-726.849.905
554437;LOS ANGELES;mcarvajal;-375.073.999;-726.552.951
555512;NACIMIENTO;mcarvajal;-375.013.078;-726.757.639
555538;NACIMIENTO;mcarvajal;-375.053.975;-726.870.086
555612;NACIMIENTO;mcarvajal;-375.056.305;-726.776.892
555768;NACIMIENTO;mcarvajal;-375.086.270;-726.744.130
555858;NEGRETE;mcarvajal;-375.849.950;-725.256.001
556331;NACIMIENTO;mcarvajal;-374.991.310;-726.887.956
556825;NEGRETE;mcarvajal;-375.865.656;-725.283.163
557530;NEGRETE;mcarvajal;-375.862.531;-725.320.562
777935;NEGRETE;mcarvajal;-375.851.401;-725.307.228
832284;NACIMIENTO;mcarvajal;-374.925.824;-726.851.109
888099;NACIMIENTO;mcarvajal;-374.993.916;-726.827.344
998686;NEGRETE;mcarvajal;-375.866.537;-725.251.159
1318751;SANTA BARBARA;mcarvajal;-376.634.859;-720.244.122
1338479;SANTA BARBARA;mcarvajal;-376.627.419;-720.209.008
1382294;QUILACO;mcarvajal;-376.845.859;-720.004.851
1471008;MULCHEN;mcarvajal;-377.113.837;-722.380.661
1473836;MULCHEN;mcarvajal;-377.136.840;-722.332.561
1628070;SANTA BARBARA;mcarvajal;-376.645.147;-720.245.605
1657740;MULCHEN;mcarvajal;-377.194.818;-722.480.301
1679864;ALTO BIOBIO;mcarvajal;-378.961.870;-716.180.170
1686170;MULCHEN;mcarvajal;-377.157.036;-722.369.681
1922018;SANTA BARBARA;mcarvajal;-376.662.131;-720.171.515
1922211;SANTA BARBARA;mcarvajal;-376.702.475;-720.155.960
2006703;MULCHEN;mcarvajal;-377.163.448;-722.419.191
2023396;SANTA BARBARA;mcarvajal;-376.924.791;-719.082.542
2037606;MULCHEN;mcarvajal;-377.347.872;-722.324.118
2226088;LOS ANGELES;mcarvajal;-375.084.939;-723.622.143
554731;MULCHEN;mcarvajal;-377.163.218;-722.479.893
554773;SANTA BARBARA;mcarvajal;-378.812.894;-716.368.864
