codigolocal;comuna;merchan;latitud;longitud
2419453;ANTOFAGASTA;mpacheco;-235.777.214;-703.874.998
2438979;ANTOFAGASTA;mpacheco;-235.793.600;-703.846.150
530955;ANTOFAGASTA;mpacheco;-235.815.458;-703.836.466
824998;ANTOFAGASTA;mpacheco;-235.839.387;-703.784.925
859388;ANTOFAGASTA;mpacheco;-235.810.268;-703.844.683
872163;ANTOFAGASTA;mpacheco;-235.774.410;-703.794.043
929736;ANTOFAGASTA;mpacheco;-235.779.140;-703.852.749
1367416;ANTOFAGASTA;mpacheco;-235.838.925;-703.923.204
1499452;ANTOFAGASTA;mpacheco;-235.946.191;-703.954.771
1654344;ANTOFAGASTA;mpacheco;-235.934.318;-703.950.822
1662699;ANTOFAGASTA;mpacheco;-235.925.509;-703.929.440
1681777;ANTOFAGASTA;mpacheco;-236.036.124;-703.918.179
1692036;ANTOFAGASTA;mpacheco;-235.924.922;-703.963.284
1832887;ANTOFAGASTA;mpacheco;-235.948.568;-703.958.280
2010718;ANTOFAGASTA;mpacheco;-235.860.352;-703.917.207
2108566;ANTOFAGASTA;mpacheco;-235.839.494;-703.924.514
2109209;ANTOFAGASTA;mpacheco;-236.007.742;-703.908.470
2147587;ANTOFAGASTA;mpacheco;-235.948.754;-703.933.591
2150141;ANTOFAGASTA;mpacheco;-235.861.320;-703.905.240
2220644;ANTOFAGASTA;mpacheco;-235.955.501;-703.943.983
2246258;ANTOFAGASTA;mpacheco;-236.031.220;-703.908.232
2288257;ANTOFAGASTA;mpacheco;-235.906.550;-703.947.100
2292046;ANTOFAGASTA;mpacheco;-236.077.153;-703.906.849
2297314;ANTOFAGASTA;mpacheco;-235.852.459;-703.917.862
2300173;ANTOFAGASTA;mpacheco;-236.069.114;-703.905.965
2304630;ANTOFAGASTA;mpacheco;-235.837.680;-703.915.925
2319677;ANTOFAGASTA;mpacheco;-236.008.715;-703.924.328
2321479;ANTOFAGASTA;mpacheco;-235.967.132;-703.939.657
529052;ANTOFAGASTA;mpacheco;-235.896.726;-703.923.351
700422;ANTOFAGASTA;mpacheco;-235.877.906;-703.934.331
759676;ANTOFAGASTA;mpacheco;-235.916.581;-703.911.019
991473;ANTOFAGASTA;mpacheco;-235.949.332;-703.960.449
992073;ANTOFAGASTA;mpacheco;-236.044.584;-703.909.854
998672;ANTOFAGASTA;mpacheco;-236.064.023;-703.903.914
1302844;ANTOFAGASTA;mpacheco;-235.872.067;-703.880.562
1343019;ANTOFAGASTA;mpacheco;-235.904.050;-703.796.799
1352229;ANTOFAGASTA;mpacheco;-235.865.540;-703.832.240
1396286;ANTOFAGASTA;mpacheco;-235.879.507;-703.847.455
1446428;ANTOFAGASTA;mpacheco;-235.896.318;-703.838.491
1657276;ANTOFAGASTA;mpacheco;-235.886.390;-703.871.747
1677478;ANTOFAGASTA;mpacheco;-235.862.754;-703.843.233
2093822;ANTOFAGASTA;mpacheco;-235.860.492;-703.751.211
2298019;ANTOFAGASTA;mpacheco;-235.896.865;-703.843.091
2365300;ANTOFAGASTA;mpacheco;-235.866.255;-703.798.722
2382073;ANTOFAGASTA;mpacheco;-235.881.615;-703.789.332
528853;ANTOFAGASTA;mpacheco;-235.891.750;-703.857.720
530068;ANTOFAGASTA;mpacheco;-235.894.691;-703.805.983
793707;ANTOFAGASTA;mpacheco;-235.892.809;-703.766.581
978980;ANTOFAGASTA;mpacheco;-235.883.811;-703.829.164
991805;ANTOFAGASTA;mpacheco;-235.880.280;-703.756.410
1369428;ANTOFAGASTA;mpacheco;-236.010.661;-703.825.389
1375119;ANTOFAGASTA;mpacheco;-235.928.751;-703.793.561
1475724;ANTOFAGASTA;mpacheco;-235.909.166;-703.848.747
1651415;ANTOFAGASTA;mpacheco;-236.008.796;-703.728.655
1694840;ANTOFAGASTA;mpacheco;-235.983.652;-703.812.626
2208137;ANTOFAGASTA;mpacheco;-236.023.211;-703.834.431
2254701;ANTOFAGASTA;mpacheco;-235.984.165;-703.806.853
2303304;ANTOFAGASTA;mpacheco;-235.905.396;-703.861.812
2331387;ANTOFAGASTA;mpacheco;-236.015.181;-703.813.707
2356977;ANTOFAGASTA;mpacheco;-235.992.308;-703.750.916
528320;ANTOFAGASTA;mpacheco;-236.014.382;-703.808.112
720099;ANTOFAGASTA;mpacheco;-236.012.501;-703.810.218
757824;ANTOFAGASTA;mpacheco;-235.918.740;-703.846.811
1369418;ANTOFAGASTA;mpacheco;-236.066.116;-703.761.435
1624050;ANTOFAGASTA;mpacheco;-236.265.821;-703.924.107
1645152;ANTOFAGASTA;mpacheco;-236.014.899;-703.798.250
1661978;ANTOFAGASTA;mpacheco;-236.119.360;-703.813.620
1662697;ANTOFAGASTA;mpacheco;-236.107.431;-703.835.272
1704459;ANTOFAGASTA;mpacheco;-236.119.636;-703.814.172
1742587;ANTOFAGASTA;mpacheco;-236.095.341;-703.837.304
1813954;ANTOFAGASTA;mpacheco;-236.075.459;-703.845.632
1918769;ANTOFAGASTA;mpacheco;-236.313.823;-703.940.584
1922478;ANTOFAGASTA;mpacheco;-236.020.155;-703.784.522
2042482;ANTOFAGASTA;mpacheco;-236.041.741;-703.843.556
2059797;ANTOFAGASTA;mpacheco;-236.010.750;-703.786.923
2227871;ANTOFAGASTA;mpacheco;-236.211.920;-703.879.814
2273764;ANTOFAGASTA;mpacheco;-236.038.740;-703.830.119
527323;ANTOFAGASTA;mpacheco;-236.106.910;-703.833.480
529558;ANTOFAGASTA;mpacheco;-236.287.391;-703.939.782
615454;ANTOFAGASTA;mpacheco;-236.052.979;-703.817.055
697804;ANTOFAGASTA;mpacheco;-236.097.886;-703.809.832
762869;ANTOFAGASTA;mpacheco;-236.022.334;-703.792.263
874800;ANTOFAGASTA;mpacheco;-236.229.655;-703.895.316
988944;ANTOFAGASTA;mpacheco;-236.033.905;-703.757.328
998733;ANTOFAGASTA;mpacheco;-236.011.810;-703.790.320
2029920;ANTOFAGASTA;mpacheco;-236.149.867;-703.791.333
689801;ANTOFAGASTA;mpacheco;-236.213.473;-703.776.023
2369698;ANTOFAGASTA;mpacheco;-236.201.475;-703.854.281
529203;ANTOFAGASTA;mpacheco;-236.181.545;-703.797.832
1916106;ANTOFAGASTA;mpacheco;-236.165.135;-703.824.329
1829906;ANTOFAGASTA;mpacheco;-236.217.120;-703.792.080
531086;ANTOFAGASTA;mpacheco;-236.223.472;-703.806.806
2008995;ANTOFAGASTA;mpacheco;-236.292.688;-703.891.910
2356346;ANTOFAGASTA;mpacheco;-236.355.508;-703.867.282
1460540;ANTOFAGASTA;mpacheco;-236.347.443;-703.947.751
2283193;ANTOFAGASTA;mpacheco;-236.315.542;-703.954.212
1600542;ANTOFAGASTA;mpacheco;-236.306.960;-703.952.582
1302767;ANTOFAGASTA;mpacheco;-236.298.360;-703.953.930
1425225;ANTOFAGASTA;mpacheco;-236.343.508;-703.936.138
1645353;ANTOFAGASTA;mpacheco;-236.301.044;-703.778.525
615851;ANTOFAGASTA;mpacheco;-236.316.328;-703.823.679
1449277;ANTOFAGASTA;mpacheco;-236.288.541;-703.808.128
1759548;ANTOFAGASTA;mpacheco;-236.333.856;-703.878.151
529039;ANTOFAGASTA;mpacheco;-236.466.329;-703.834.828
1653011;ANTOFAGASTA;mpacheco;-236.410.013;-703.913.589
1866273;ANTOFAGASTA;mpacheco;-236.454.180;-703.937.416
1734308;ANTOFAGASTA;mpacheco;-236.437.192;-703.905.742
2273647;ANTOFAGASTA;mpacheco;-236.466.567;-703.941.371
2121017;ANTOFAGASTA;mpacheco;-236.471.177;-703.911.783
2289960;ANTOFAGASTA;mpacheco;-236.463.966;-703.904.347
2246594;ANTOFAGASTA;mpacheco;-236.476.807;-703.935.576
1728293;ANTOFAGASTA;mpacheco;-236.455.401;-703.910.392
1915019;ANTOFAGASTA;mpacheco;-236.472.761;-703.930.917
747336;ANTOFAGASTA;mpacheco;-236.428.577;-703.878.279
1325180;ANTOFAGASTA;mpacheco;-236.453.152;-703.908.532
795052;ANTOFAGASTA;mpacheco;-236.402.276;-703.901.190
2311765;ANTOFAGASTA;mpacheco;-236.553.381;-703.982.815
2032015;ANTOFAGASTA;mpacheco;-236.539.768;-703.974.226
1939497;ANTOFAGASTA;mpacheco;-236.504.746;-703.936.678
531660;ANTOFAGASTA;mpacheco;-236.485.499;-703.912.966
1300780;ANTOFAGASTA;mpacheco;-236.545.518;-703.942.196
2381626;ANTOFAGASTA;mpacheco;-236.517.820;-703.934.717
2401394;ANTOFAGASTA;mpacheco;-236.527.570;-704.017.180
2319057;ANTOFAGASTA;mpacheco;-236.559.081;-704.007.214
2240423;ANTOFAGASTA;mpacheco;-236.550.785;-703.964.803
2294972;ANTOFAGASTA;mpacheco;-236.502.230;-703.918.665
2202178;ANTOFAGASTA;mpacheco;-236.545.547;-703.929.180
2193439;ANTOFAGASTA;mpacheco;-236.527.761;-703.943.598
2291768;ANTOFAGASTA;mpacheco;-236.555.579;-704.017.908
2402873;ANTOFAGASTA;mpacheco;-236.508.324;-703.956.212
2030206;ANTOFAGASTA;mpacheco;-236.553.973;-704.008.415
2053434;ANTOFAGASTA;mpacheco;-236.500.223;-703.944.479
2026197;ANTOFAGASTA;mpacheco;-236.491.890;-703.881.100
991478;ANTOFAGASTA;mpacheco;-236.537.124;-703.950.185
702152;ANTOFAGASTA;mpacheco;-236.529.553;-703.956.918
2032958;ANTOFAGASTA;mpacheco;-236.557.502;-703.957.215
873843;ANTOFAGASTA;mpacheco;-236.553.809;-703.945.570
746441;ANTOFAGASTA;mpacheco;-236.556.518;-703.945.131
2378170;ANTOFAGASTA;mpacheco;-236.489.940;-704.007.132
2453204;ANTOFAGASTA;mpacheco;-236.536.153;-703.966.060
2286528;ANTOFAGASTA;mpacheco;-236.484.230;-704.012.840
2117526;ANTOFAGASTA;mpacheco;-236.564.219;-703.999.659
1373471;ANTOFAGASTA;mpacheco;-236.627.270;-703.967.881
1791796;ANTOFAGASTA;mpacheco;-236.595.420;-703.963.989
2288699;ANTOFAGASTA;mpacheco;-236.645.243;-703.983.131
2156378;ANTOFAGASTA;mpacheco;-236.637.034;-703.980.569
1460764;ANTOFAGASTA;mpacheco;-236.575.356;-703.976.238
1714883;ANTOFAGASTA;mpacheco;-236.581.804;-703.986.784
1904071;ANTOFAGASTA;mpacheco;-236.567.774;-703.995.802
1522059;ANTOFAGASTA;mpacheco;-236.616.595;-703.927.010
1687484;ANTOFAGASTA;mpacheco;-236.604.620;-703.926.730
1993552;ANTOFAGASTA;mpacheco;-236.614.840;-704.002.815
1748102;ANTOFAGASTA;mpacheco;-236.606.160;-703.990.726
2277823;ANTOFAGASTA;mpacheco;-236.600.328;-704.007.447
1665395;ANTOFAGASTA;mpacheco;-236.662.453;-703.942.743
1324114;ANTOFAGASTA;mpacheco;-236.646.309;-703.909.597
741966;ANTOFAGASTA;mpacheco;-236.674.364;-703.909.637
1788541;ANTOFAGASTA;mpacheco;-236.586.921;-703.902.488
2279304;ANTOFAGASTA;mpacheco;-236.587.515;-703.900.291
1642635;ANTOFAGASTA;mpacheco;-236.600.529;-703.979.202
1922253;ANTOFAGASTA;mpacheco;-236.580.297;-703.936.429
1919199;ANTOFAGASTA;mpacheco;-236.652.111;-703.912.360
2324473;ANTOFAGASTA;mpacheco;-236.567.909;-703.922.720
2263239;ANTOFAGASTA;mpacheco;-236.587.593;-704.000.598
758960;ANTOFAGASTA;mpacheco;-236.638.905;-703.906.030
2317466;ANTOFAGASTA;mpacheco;-236.610.882;-703.890.526
