codigolocal;comuna;merchan;latitud;longitud
554620;CONTULMO;mcarvajal;-380151051;-732282709
554793;ANGOL;mcarvajal;-378140443;-726778597
555895;COLLIPULLI;mcarvajal;-379553736;-724224262
555897;ANGOL;mcarvajal;-378145878;-726786004
556379;CONTULMO;mcarvajal;-380143510;-732288214
556443;PUREN;mcarvajal;-380396528;-730707039
556567;ANGOL;mcarvajal;-378101921;-726953591
557170;ANGOL;mcarvajal;-378188506;-726723711
767275;COLLIPULLI;mcarvajal;-379589450;-724328187
860300;PUREN;mcarvajal;-380366203;-730715840
862112;ANGOL;mcarvajal;-378158740;-726858900
992490;ANGOL;mcarvajal;-378247809;-726624225
1339780;LAJA;mcarvajal;-372336825;-725380034
1369213;LAJA;mcarvajal;-372638565;-727038026
1426059;SAN ROSENDO;mcarvajal;-372622234;-727244105
1578965;SAN ROSENDO;mcarvajal;-372633453;-727251380
1680611;LAJA;mcarvajal;-372633925;-727039317
1804984;LAJA;mcarvajal;-372739499;-727161165
1850259;YUMBEL;mcarvajal;-370960135;-725618680
1921025;LAJA;mcarvajal;-372811870;-727148077
1997056;LOS ANGELES;mcarvajal;-374365462;-725961327
2050238;LAJA;mcarvajal;-372819594;-727077958
2123368;SAN ROSENDO;mcarvajal;-372629751;-727256147
2199927;LAJA;mcarvajal;-372755478;-727145197
2343191;YUMBEL;mcarvajal;-370984869;-725614937
554817;LAJA;mcarvajal;-372811414;-727143008
555090;LAJA;mcarvajal;-372720763;-727142304
556029;LAJA;mcarvajal;-372574234;-726885588
1355230;TUCAPEL;mcarvajal;-372421795;-719488262
1372258;YUNGAY;mcarvajal;-371297601;-721855905
1434015;TUCAPEL;mcarvajal;-372388470;-719396835
1461781;YUNGAY;mcarvajal;-371321397;-721952755
1491922;LOS ANGELES;mcarvajal;-372437467;-723753659
1572745;YUNGAY;mcarvajal;-371335950;-721904671
2204896;TUCAPEL;mcarvajal;-372411698;-719436296
2206834;TUCAPEL;mcarvajal;-372435326;-719392670
2262770;TUCAPEL;mcarvajal;-372419896;-719351098
2272365;TUCAPEL;mcarvajal;-372431856;-719434364
2312645;TUCAPEL;mcarvajal;-372951038;-719499036
2346092;LOS ANGELES;mcarvajal;-372207898;-723753582
556452;TUCAPEL;mcarvajal;-372386037;-719491146
701248;TUCAPEL;mcarvajal;-372958912;-719522385
704325;YUNGAY;mcarvajal;-371208999;-720166371
