codigolocal;comuna;merchan;latitud;longitud
749458;TEMUCO;cmoreno;-387163735;-726471234
848837;TEMUCO;cmoreno;-387113593;-726556381
918957;TEMUCO;cmoreno;-387275660;-726210419
921987;TEMUCO;cmoreno;-387146198;-726491291
1334892;TEMUCO;cmoreno;-387094794;-726598044
1474900;TEMUCO;cmoreno;-387301794;-726211920
1498797;TEMUCO;cmoreno;-387239813;-726256649
1578807;TEMUCO;cmoreno;-387227789;-726327259
1630663;TEMUCO;cmoreno;-387331463;-726148302
2039732;TEMUCO;cmoreno;-387292716;-726196675
2151422;TEMUCO;cmoreno;-387206460;-726245308
2227493;TEMUCO;cmoreno;-387303657;-726173903
2276574;TEMUCO;cmoreno;-387117260;-726638874
2127555;TEMUCO;cmoreno;-387562117;-726148262
2171505;TEMUCO;cmoreno;-387338977;-726312844
2218834;TEMUCO;cmoreno;-387396761;-726097556
2250471;TEMUCO;cmoreno;-387501435;-726140223
2274976;TEMUCO;cmoreno;-387391200;-726183500
2292696;TEMUCO;cmoreno;-387366376;-726208051
568537;TEMUCO;cmoreno;-387407505;-726091075
570635;TEMUCO;cmoreno;-387493120;-726137232
570898;TEMUCO;cmoreno;-387360867;-726233334
571290;TEMUCO;cmoreno;-387416711;-726127241
742979;TEMUCO;cmoreno;-387459537;-726315882
784413;TEMUCO;cmoreno;-387354275;-726250487
784641;TEMUCO;cmoreno;-387386294;-726268744
846718;TEMUCO;cmoreno;-387419870;-726133448
847379;TEMUCO;cmoreno;-387459039;-726313092
858967;TEMUCO;cmoreno;-387518031;-726204186
1316098;TEMUCO;cmoreno;-387393712;-726116691
1396261;TEMUCO;cmoreno;-387363693;-726285212
1424615;TEMUCO;cmoreno;-387421637;-726159715
1578365;TEMUCO;cmoreno;-387361181;-726402255
1869416;TEMUCO;cmoreno;-387511016;-726103136
1954510;TEMUCO;cmoreno;-387567608;-726136500
1989376;TEMUCO;cmoreno;-387394497;-726107067
2049679;TEMUCO;cmoreno;-387375508;-726165967
1310143;TEMUCO;cmoreno;-387601055;-726266994
1378388;TEMUCO;cmoreno;-387587411;-726371996
1513044;TEMUCO;cmoreno;-387511501;-726302296
1570281;TEMUCO;cmoreno;-387545169;-726329262
1809448;TEMUCO;cmoreno;-387595735;-726274327
1852990;TEMUCO;cmoreno;-387569285;-726415580
1883273;TEMUCO;cmoreno;-387543681;-726464498
1962132;TEMUCO;cmoreno;-387661974;-726763920
2058877;TEMUCO;cmoreno;-387556329;-726325072
2286765;TEMUCO;cmoreno;-387543627;-726370424
568493;TEMUCO;cmoreno;-387562302;-726493064
569874;TEMUCO;cmoreno;-387595387;-726281182
569875;TEMUCO;cmoreno;-387567726;-726366984
570090;TEMUCO;cmoreno;-387565910;-726246828
570158;TEMUCO;cmoreno;-387578482;-726365155
570932;TEMUCO;cmoreno;-387607097;-726256327
571655;TEMUCO;cmoreno;-387319330;-726984909
571945;TEMUCO;cmoreno;-387604566;-726332907
591300;TEMUCO;cmoreno;-387543412;-726261237
758736;TEMUCO;cmoreno;-387583154;-726221642
763336;TEMUCO;cmoreno;-387547612;-726425471
815779;TEMUCO;cmoreno;-387561519;-726504020
876284;TEMUCO;cmoreno;-387519719;-726382076
1428977;TEMUCO;cmoreno;-387669024;-727623614
1621381;TEMUCO;cmoreno;-387637376;-727574872
1653569;TEMUCO;cmoreno;-387654251;-727445497
1687061;TEMUCO;cmoreno;-387646352;-727759605
1830359;TEMUCO;cmoreno;-387585200;-727500500
1899521;TEMUCO;cmoreno;-387643688;-727578927
1914523;TEMUCO;cmoreno;-387626552;-727731992
1987867;TEMUCO;cmoreno;-387651044;-727493624
2000882;TEMUCO;cmoreno;-387657560;-727450406
2058481;TEMUCO;cmoreno;-387666114;-727510732
2078437;TEMUCO;cmoreno;-387716932;-727515507
2150871;TEMUCO;cmoreno;-387596806;-727424240
2160307;TEMUCO;cmoreno;-387672283;-727718561
2194509;TEMUCO;cmoreno;-387606103;-727595766
2273911;TEMUCO;cmoreno;-387699538;-727457935
573100;TEMUCO;cmoreno;-387588375;-727429048
739057;TEMUCO;cmoreno;-387590127;-727506289
767664;TEMUCO;cmoreno;-387644602;-727756955
924869;TEMUCO;cmoreno;-387621877;-727452160
1354476;LAUTARO;cmoreno;-385364988;-724196418
1577757;LAUTARO;cmoreno;-385435574;-724210924
1621916;LAUTARO;cmoreno;-385369572;-724287271
1646858;LAUTARO;cmoreno;-385357519;-724365473
1652559;LAUTARO;cmoreno;-385151824;-724289467
1686487;LAUTARO;cmoreno;-385154657;-724287748
1700030;LAUTARO;cmoreno;-385261730;-724364364
1714233;LAUTARO;cmoreno;-385360143;-724245697
1854212;LAUTARO;cmoreno;-385257163;-724347286
1988745;LAUTARO;cmoreno;-385223036;-724341667
2113979;LAUTARO;cmoreno;-385155344;-724290852
2186354;LAUTARO;cmoreno;-385293850;-724360804
2208232;LAUTARO;cmoreno;-385193005;-724348932
2302790;LAUTARO;cmoreno;-385313383;-724324192
2319360;LAUTARO;cmoreno;-385173408;-724236069
2325634;LAUTARO;cmoreno;-385157070;-724318385
569157;LAUTARO;cmoreno;-385379572;-724273784
570822;LAUTARO;cmoreno;-385199655;-724322021
571065;LAUTARO;cmoreno;-385428556;-724401957
571539;LAUTARO;cmoreno;-385346671;-724359010
572979;LAUTARO;cmoreno;-385420683;-724390646
573426;LAUTARO;cmoreno;-385300835;-724343066
694273;LAUTARO;cmoreno;-385243904;-724396949
720540;LAUTARO;cmoreno;-385375983;-724209832
730878;LAUTARO;cmoreno;-385358328;-724215958
779443;LAUTARO;cmoreno;-385455029;-724234006
883311;LAUTARO;cmoreno;-385227917;-724349786
997608;LAUTARO;cmoreno;-385335670;-724352552
1354603;VICTORIA;cmoreno;-382420031;-723334949
1418048;TEMUCO;cmoreno;-387419299;-726160000
1442748;VICTORIA;cmoreno;-382305780;-723427029
1444050;VICTORIA;cmoreno;-382398023;-723234125
1569793;VICTORIA;cmoreno;-382413207;-723254128
1758861;VICTORIA;cmoreno;-382461789;-723249272
1961720;TEMUCO;cmoreno;-387192635;-725534394
2051301;VICTORIA;cmoreno;-382393181;-723244809
2159162;TEMUCO;cmoreno;-387122917;-726295975
2205105;VICTORIA;cmoreno;-382358007;-723390272
2208917;TEMUCO;cmoreno;-387389445;-725893488
2264129;TEMUCO;cmoreno;-387015355;-725513040
2274974;TEMUCO;cmoreno;-387385970;-726202870
2294003;TEMUCO;cmoreno;-387339738;-726228619
