linea;codigo;"nombre local";"motivo de fallo"
2;532503;"JUMBO * AVENIDA ANGAMOS 745 * ANTOFAGASTA";"El código de local '532503' ya existe (línea 2)."
3;709278;"JUMBO * CHORRILLOS 1759 * CALAMA";"El código de local '709278' ya existe (línea 3)."
5;709494;"CENCOSUD RETAIL S.A.";"El código de local '709494' ya existe (línea 5)."
6;532507;"JUMBO * PEDRO AGUIRRE CERDA 9400 * ANTOFAGAST";"El código de local '532507' ya existe (línea 6)."
7;1470858;"JUMBO * ANGAMOS 2170 * ANTOFAGASTA";"El código de local '1470858' ya existe (línea 7)."
8;525900;"JUMBO * PAN. NORTE PARCELA 69 VEGA SUR * LA S";"El código de local '525900' ya existe (línea 8)."
9;1388097;"JUMBO * GUILLERMO ULRIKSEN 1630 * LA SERENA";"El código de local '1388097' ya existe (línea 9)."
12;614738;"JUMBO - UNO NORTE 2901";"El código de local '614738' ya existe (línea 12)."
13;614713;"JUMBO - AVDA ARGENTINA 51";"El código de local '614713' ya existe (línea 13)."
14;2199685;"JUMBO - ARIZTIA 530";"El código de local '2199685' ya existe (línea 14)."
15;720424;"JUMBO - AVDA CON CON 3850";"El código de local '720424' ya existe (línea 15)."
16;752702;"JUMBO - MIRAFLORES 2332";"El código de local '752702' ya existe (línea 16)."
17;678873;"JUMBO - AVDA ARGENTINA 805";"El código de local '678873' ya existe (línea 17)."
18;614715;"JUMBO - AVDA RAMON FREIRE / JUMBO EL BELLOTO 1581";"El código de local '614715' ya existe (línea 18)."
19;2236861;"JUMBO - RUTA F30 ESQUINA RUTA F124 PUCHUNCAVI F 124";"El código de local '2236861' ya existe (línea 19)."
20;1727402;"JUMBO - 14 NORTE 976";"El código de local '1727402' ya existe (línea 20)."
22;1927646;"JUMBO - AV VICUÑA MACKENNA 6100";"El código de local '1927646' ya existe (línea 22)."
25;678851;"JUMBO * AV BILBAO 4144 * LAS CONDES";"El código de local '678851' ya existe (línea 25)."
26;678877;"JUMBO * AVDA KENNEDY 9001 * LAS CONDES";"El código de local '678877' ya existe (línea 26)."
27;678849;"JUMBO * AMERICO VESPUCIO 1001 * MAIPU";"El código de local '678849' ya existe (línea 27)."
28;678871;"JUMBO * AV VICUNA MACKENNA 6100 * LA FLORIDA";"El código de local '678871' ya existe (línea 28)."
29;742120;"JUMBO * ANDRES BELLO 2465 * PROVIDENCIA";"El código de local '742120' ya existe (línea 29)."
30;678852;"JUMBO * AV BILBAO 8750 * LAS CONDES";"El código de local '678852' ya existe (línea 30)."
31;678914;"JUMBO * EL LLANO SUBERCASEAUX 3519 * SAN MIGU";"El código de local '678914' ya existe (línea 31)."
32;678858;"JUMBO * AV LA DEHESA 1445 * LO BARNECHEA";"El código de local '678858' ya existe (línea 32)."
34;678894;"JUMBO * SANTO DOMINGO 67 * PUENTE ALTO";"El código de local '678894' ya existe (línea 34)."
35;678904;"JUMBO * CAMINO EL ALBA 11969 * LAS CONDES";"El código de local '678904' ya existe (línea 35)."
36;687657;"JUMBO * CONCHA Y TORO 3854 * PUENTE ALTO";"El código de local '687657' ya existe (línea 36)."
37;753756;"JUMBO * AV LOS TRAPENSES 3515 * LO BARNECHEA";"El código de local '753756' ya existe (línea 37)."
