linea;codigo;"nombre local";"motivo de fallo"
2;2212701;"WALKER MART�NEZ2283, LA FLORIDA 2283";"Error HTTP (400) geocodificando en línea 2."
3;678984;"VITACURA 8400";"cURL error en linea 3: Could not resolve host: maps.googleapis.com"
4;676486;"VITACURA 4207";"cURL error en linea 4: Resolving timed out after 10001 milliseconds"
6;2106869;"VICU�A MACKENNA 654";"cURL error en linea 6: Could not resolve host: maps.googleapis.com"
7;776372;"VICU�A MACKENNA 3361";"cURL error en linea 7: Resolving timed out after 10000 milliseconds"
9;678538;"VICUNA MACKENA 9815 9815";"cURL error en linea 9: Could not resolve host: maps.googleapis.com"
14;692120;"UNIMARC * PANAMAMERICANA SUR KM-038 * LINDEROS";"cURL error en linea 14: Resolving timed out after 10000 milliseconds"
15;679022;"UNIMARC * OBISPO ORREGO 1250";"Error HTTP (400) geocodificando en línea 15."
16;679026;"UNIMARC * IGNACIO CARRERA PINTO 3857 * ÑUÑOA";"Error HTTP (400) geocodificando en línea 16."
23;714827;"TOTTUS * AVDA VITACURA 9019 * VITACURA";"cURL error en linea 23: Could not resolve host: maps.googleapis.com"
25;1387776;"TOTTUS * AV. PASEO COLINA SUR 14500 * COLINA";"cURL error en linea 25: Could not resolve host: maps.googleapis.com"
26;785540;"TOTTUS * AV. LARRAIN 5800 * LA REINA";"Error HTTP (400) geocodificando en línea 26."
30;1963242;"TOTTUS * AV AMERICO VESPUCIO 1501 * CERRILLOS";"cURL error en linea 30: Resolving timed out after 10000 milliseconds"
31;677924;"TOTTUS * ARTURO PRAT 117 * SAN BERNARDO";"cURL error en linea 31: Could not resolve host: maps.googleapis.com"
33;1692818;"TOTTUS * ALTOS DEL PARQUE SUR LOCAL 1 580 * PEÑALOLEN";"Error HTTP (400) geocodificando en línea 33."
34;927451;"CAMINO LONQUEN 952Q 9521";"cURL error en linea 34: Could not resolve host: maps.googleapis.com"
37;2228979;"SEMINARIO 768";"Error HTTP (400) geocodificando en línea 37."
41;678923;"SANTA ISABEL * LO MARCOLETA 361 * QUILICURA";"cURL error en linea 41: Could not resolve host: maps.googleapis.com"
43;678895;"SANTA ISABEL * LA FLORIDA 10149 * LA FLORIDA";"cURL error en linea 43: Resolving timed out after 10001 milliseconds"
44;678881;"SANTA ISABEL * COMPAÑÍA 2305 * SANTIAGO";"cURL error en linea 44: Could not resolve host: maps.googleapis.com"
45;678874;"SANTA ISABEL * AVDA GRECIA 5791 * PEÑALOLEN";"cURL error en linea 45: Could not resolve host: maps.googleapis.com"
46;1311712;"SANTA ISABEL * AV.CONSISTORIAL 2100 * PEÑALOLEN";"cURL error en linea 46: Resolving timed out after 10002 milliseconds"
47;678867;"SANTA ISABEL * AV VICUNA MACKENNA 1048 * ÑUÑOA";"Error HTTP (400) geocodificando en línea 47."
48;678866;"SANTA ISABEL * AV TOBALABA 13949 * PEÑALOLEN";"cURL error en linea 48: Resolving timed out after 10000 milliseconds"
49;676627;"SAN EUGENIO 1602 1602";"Error HTTP (400) geocodificando en línea 49."
50;2180093;"FROILáN ROA580, LA FLORIDA 580";"Error HTTP (400) geocodificando en línea 50."
51;2228981;"PROFESOR ZAÑARTU LOCAL 1 A 1121";"cURL error en linea 51: Could not resolve host: maps.googleapis.com"
52;677027;"OSSA SIMON BOLIVAR 591 591";"Error HTTP (400) geocodificando en línea 52."
53;2273708;"OK MARKET S.A.";"cURL error en linea 53: Resolving timed out after 10000 milliseconds"
54;2313768;"OK MARKET S.A.";"Error HTTP (400) geocodificando en línea 54."
55;2339205;"OK MARKET S.A.";"Error HTTP (400) geocodificando en línea 55."
56;2287535;"MONSEñOR ÁLVARO DEL PORTILLO12455, LAS CONDES 12455";"Error HTTP (400) geocodificando en línea 56."
57;2253256;"MEXICO ESQ EL PEñON 3191";"cURL error en linea 57: Resolving timed out after 10001 milliseconds"
58;1310228;"LIDER * JOSE DOMINGO CAÑAS 1580 * ÑUÑOA";"Error HTTP (400) geocodificando en línea 58."
59;680609;"LIDER * AVDA CONSISTORIAL 3349 * PEÑALOLEN";"Error HTTP (400) geocodificando en línea 59."
