linea;codigo;"nombre local";"motivo de fallo"
2;2212701;"WALKER MART�NEZ2283, LA FLORIDA 2283";"Error HTTP (400) geocodificando en línea 2."
5;678984;"VITACURA 8400";"cURL error en linea 5: Resolving timed out after 10000 milliseconds"
8;676486;"VITACURA 4207";"cURL error en linea 8: Resolving timed out after 10001 milliseconds"
10;674013;"VIEL 1921 1921";"cURL error en linea 10: Resolving timed out after 10000 milliseconds"
11;2106869;"VICU�A MACKENNA 654";"cURL error en linea 11: Resolving timed out after 10000 milliseconds"
12;776372;"VICU�A MACKENNA 3361";"cURL error en linea 12: Resolving timed out after 10000 milliseconds"
14;676484;"VICUNA MACKENNA 1990";"cURL error en linea 14: Resolving timed out after 10001 milliseconds"
15;678538;"VICUNA MACKENA 9815 9815";"cURL error en linea 15: Resolving timed out after 10001 milliseconds"
17;757528;"UNIMARC * TRONCAL SAN FRANCISCO S/N * SANTIAGO";"cURL error en linea 17: Resolving timed out after 10000 milliseconds"
18;679029;"UNIMARC * SEGUNDA TRANSVERSAL 4090 * MAIPU";"cURL error en linea 18: Resolving timed out after 10001 milliseconds"
20;681896;"UNIMARC * SAN PABLO 8315 * PUDAHUEL";"cURL error en linea 20: Could not resolve host: maps.googleapis.com"
21;679002;"UNIMARC * SALOMON SACK 351 * INDEPENDENCIA";"cURL error en linea 21: Could not resolve host: maps.googleapis.com"
22;692120;"UNIMARC * PANAMAMERICANA SUR KM-038 * LINDEROS";"cURL error en linea 22: Could not resolve host: maps.googleapis.com"
23;679022;"UNIMARC * OBISPO ORREGO 1250";"Error HTTP (400) geocodificando en línea 23."
27;679026;"UNIMARC * IGNACIO CARRERA PINTO 3857 * ÑUÑOA";"Error HTTP (400) geocodificando en línea 27."
35;726151;"UNIMARC * CAMINO A MELIPILLA L/C103 16860 * MAIPU";"cURL error en linea 35: Could not resolve host: maps.googleapis.com"
44;893977;"TOTTUS * RECOLETA 806 * RECOLETA";"cURL error en linea 44: Resolving timed out after 10000 milliseconds"
48;811038;"TOTTUS * LOTEO EL CHAMISERO 8 * COLINA";"cURL error en linea 48: Resolving timed out after 10002 milliseconds"
50;1339649;"TOTTUS * GRAN AVENIDA JOSE MIGUEL CARRERA 8995 * LA CISTERNA";"cURL error en linea 50: Could not resolve host: maps.googleapis.com"
52;677932;"TOTTUS * CMNO SAN ALBERTO HURTADO 2436 * PADRE HURTADO";"cURL error en linea 52: Could not resolve host: maps.googleapis.com"
53;695232;"TOTTUS * CATEDRAL 1850 * SANTIAGO";"cURL error en linea 53: Could not resolve host: maps.googleapis.com"
55;714827;"TOTTUS * AVDA VITACURA 9019 * VITACURA";"cURL error en linea 55: Could not resolve host: maps.googleapis.com"
57;677928;"TOTTUS * AVDA JOSE MIGUEL CARRERA 10375 * EL BOSQUE";"cURL error en linea 57: Could not resolve host: maps.googleapis.com"
58;1387776;"TOTTUS * AV. PASEO COLINA SUR 14500 * COLINA";"cURL error en linea 58: Could not resolve host: maps.googleapis.com"
59;785540;"TOTTUS * AV. LARRAIN 5800 * LA REINA";"Error HTTP (400) geocodificando en línea 59."
60;2143799;"TOTTUS * AV. KENNEDY 5601 * LAS CONDES";"cURL error en linea 60: Resolving timed out after 10000 milliseconds"
64;2143797;"TOTTUS * AV PAJARITOS 2356 * MAIPU";"cURL error en linea 64: Resolving timed out after 10000 milliseconds"
66;926927;"TOTTUS * AV EL PARQUE 4722 * HUECHURABA";"cURL error en linea 66: Could not resolve host: maps.googleapis.com"
69;1963242;"TOTTUS * AV AMERICO VESPUCIO 1501 * CERRILLOS";"cURL error en linea 69: Could not resolve host: maps.googleapis.com"
70;677924;"TOTTUS * ARTURO PRAT 117 * SAN BERNARDO";"cURL error en linea 70: Resolving timed out after 10000 milliseconds"
71;677923;"TOTTUS * AMERICO VESPUCIO 7310 * LA FLORIDA";"cURL error en linea 71: Could not resolve host: maps.googleapis.com"
72;1692818;"TOTTUS * ALTOS DEL PARQUE SUR LOCAL 1 580 * PEÑALOLEN";"Error HTTP (400) geocodificando en línea 72."
73;927451;"CAMINO LONQUEN 952Q 9521";"cURL error en linea 73: Could not resolve host: maps.googleapis.com"
74;2203877;"AMERICO VESPUCIO LOCAL 2081/2077/2073 1501";"cURL error en linea 74: Could not resolve host: maps.googleapis.com"
76;2203891;"SUECIA 361 361";"cURL error en linea 76: Resolving timed out after 10001 milliseconds"
77;2228979;"SEMINARIO 768";"cURL error en linea 77: Could not resolve host: maps.googleapis.com"
82;678880;"SANTA ISABEL * VIVACETA 957 * INDEPENDENCIA";"cURL error en linea 82: Could not resolve host: maps.googleapis.com"
90;678932;"SANTA ISABEL * PORTUGAL 112 * SANTIAGO";"cURL error en linea 90: Resolving timed out after 10000 milliseconds"
92;1379197;"SANTA ISABEL * PADRE ALFREDO ARTEAGA BARROS 1771 * LO BARNECHEA";"cURL error en linea 92: Resolving timed out after 10000 milliseconds"
96;678923;"SANTA ISABEL * LO MARCOLETA 361 * QUILICURA";"cURL error en linea 96: Resolving timed out after 10001 milliseconds"
97;678922;"SANTA ISABEL * LARRAIN 6677 * LA REINA";"cURL error en linea 97: Resolving timed out after 10000 milliseconds"
99;678895;"SANTA ISABEL * LA FLORIDA 10149 * LA FLORIDA";"cURL error en linea 99: Resolving timed out after 10001 milliseconds"
111;678881;"SANTA ISABEL * COMPAÑÍA 2305 * SANTIAGO";"Error HTTP (400) geocodificando en línea 111."
124;678874;"SANTA ISABEL * AVDA GRECIA 5791 * PEÑALOLEN";"Error HTTP (400) geocodificando en línea 124."
125;1311712;"SANTA ISABEL * AV.CONSISTORIAL 2100 * PEÑALOLEN";"Error HTTP (400) geocodificando en línea 125."
128;678867;"SANTA ISABEL * AV VICUNA MACKENNA 1048 * ÑUÑOA";"Error HTTP (400) geocodificando en línea 128."
129;678866;"SANTA ISABEL * AV TOBALABA 13949 * PEÑALOLEN";"Error HTTP (400) geocodificando en línea 129."
157;676627;"SAN EUGENIO 1602 1602";"Error HTTP (400) geocodificando en línea 157."
164;2180093;"FROILáN ROA580, LA FLORIDA 580";"Error HTTP (400) geocodificando en línea 164."
168;2228981;"PROFESOR ZAÑARTU LOCAL 1 A 1121";"Error HTTP (400) geocodificando en línea 168."
184;677027;"OSSA SIMON BOLIVAR 591 591";"Error HTTP (400) geocodificando en línea 184."
