linea;codigo;"nombre local";"motivo de fallo"
22;2220098;-;"El código de local '2220098' ya existe (línea 22)."
75;2026157;-;"El código de local '2026157' ya existe (línea 75)."
76;2026157;-;"El código de local '2026157' ya existe (línea 76)."
82;2282326;-;"El código de local '2282326' ya existe (línea 82)."
109;2201371;-;"El código de local '2201371' ya existe (línea 109)."
142;1370007;-;"El código de local '1370007' ya existe (línea 142)."
144;2154799;-;"El código de local '2154799' ya existe (línea 144)."
157;2142457;-;"El código de local '2142457' ya existe (línea 157)."
158;2142457;-;"El código de local '2142457' ya existe (línea 158)."
168;2215619;-;"El código de local '2215619' ya existe (línea 168)."
